101_CT_1,101_CT_2,101_STEAM_3,101_STEAM_4,102_CT_1,102_CT_2,102_STEAM_3,102_STEAM_4,107_CC_1,113_CT_1,113_CT_2,113_CT_3,113_CT_4,115_STEAM_1,115_STEAM_2,115_STEAM_3,116_STEAM_1,118_CC_1,123_STEAM_2,123_STEAM_3,123_CT_1,123_CT_4,123_CT_5,121_NUCLEAR_1,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,113_PV_1,102_PV_1,101_PV_1,102_PV_2,104_PV_1,101_PV_2,101_PV_3,101_PV_4,103_PV_1,119_PV_1,122_WIND_1
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,3.3,3.3,3.3,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.6
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.8
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.4
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,4.2,4.2,4.2,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.2
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.1
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.1
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.1
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.6
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.6
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.7
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,4.2,4.2,4.2,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.7
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,3.8,3.8,3.8,3.8,3.8,3.8,0.0,5.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,12.7,12.7,12.7,12.7,12.7,12.7,48.6,13.1,15.4,15.0,15.5,14.5,15.1,14.0,14.2,14.9,552.3
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.2,13.2,13.2,13.2,13.2,13.2,62.0,15.5,17.1,15.9,18.2,17.6,18.4,18.5,24.4,28.4,712.8
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,12.7,12.7,12.7,12.7,12.7,12.7,69.0,18.8,19.1,18.4,18.7,18.9,20.0,20.3,35.8,36.8,699.7
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.2,13.2,13.2,13.2,13.2,13.2,71.9,18.4,19.4,18.0,18.9,18.0,19.3,19.7,42.8,44.0,565.4
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,12.7,12.7,12.7,12.7,12.7,12.7,71.2,19.2,19.4,19.0,18.7,18.9,19.1,19.2,42.9,47.0,454.0
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.2,13.2,13.2,13.2,13.2,13.2,68.7,19.0,19.3,19.0,18.9,18.8,19.0,18.6,42.3,45.6,276.2
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,12.7,12.7,12.7,12.7,12.7,12.7,66.7,18.1,18.1,18.1,17.6,17.7,18.0,17.5,41.3,40.1,137.0
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.2,13.2,13.2,13.2,13.2,13.2,59.7,16.3,16.1,16.4,16.0,15.9,15.9,15.5,31.8,33.5,5.2
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,12.7,12.7,12.7,12.7,12.7,12.7,50.3,14.3,14.2,14.4,14.4,14.2,14.5,14.6,20.5,20.3,0.0
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.2,13.2,13.2,13.2,13.2,13.2,0.0,3.1,0.0,2.6,4.6,2.7,2.9,2.9,0.1,0.1,0.0
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,12.7,12.7,12.7,12.7,12.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.2,13.2,13.2,13.2,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.5
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,12.7,12.7,12.7,12.7,12.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.8
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.2,13.2,13.2,13.2,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,4.2,4.2,4.2,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.8
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,4.2,4.2,4.2,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.8
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.7
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.5
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,6.6,6.6,6.6,6.6,6.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.3
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,12.7,12.7,12.7,12.7,12.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.3
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.2,13.2,13.2,13.2,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.9
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,12.7,12.7,12.7,12.7,12.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.4
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,12.7,12.7,12.7,12.7,12.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.1
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.2,13.2,13.2,13.2,13.2,13.2,0.0,6.8,6.9,6.8,7.3,0.0,0.0,0.0,0.0,0.0,651.3
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.2,13.2,13.2,13.2,13.2,13.2,54.6,16.3,17.0,16.4,16.8,16.1,16.3,16.2,15.8,14.9,650.4
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.2,13.2,13.2,13.2,13.2,13.2,68.7,19.6,20.1,19.8,19.8,19.5,19.7,19.2,30.6,30.3,646.9
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.2,13.2,13.2,13.2,13.2,13.2,72.0,20.4,20.5,20.7,20.2,20.4,20.6,20.3,41.4,40.7,633.3
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,12.7,12.7,12.7,12.7,12.7,12.7,72.0,21.1,21.0,21.5,20.7,20.6,20.8,20.7,48.6,47.9,479.8
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.2,13.2,13.2,13.2,13.2,13.2,71.0,20.3,20.8,20.7,20.5,20.4,20.5,20.6,50.9,52.5,204.2
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.2,13.2,13.2,13.2,13.2,13.2,70.3,20.1,20.5,20.3,20.2,19.9,20.2,20.4,50.8,52.2,189.5
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,12.7,12.7,12.7,12.7,12.7,12.7,69.4,19.9,20.1,20.1,19.8,19.8,20.1,20.1,44.2,44.5,297.5
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,14.2,14.2,14.2,14.2,14.2,14.2,62.9,17.8,18.2,18.2,18.0,18.2,18.4,18.6,34.9,34.8,289.7
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,25.5,25.5,25.5,25.5,25.5,25.5,50.2,14.3,14.6,14.5,14.6,14.4,14.6,14.8,21.1,21.4,180.0
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,25.9,25.9,25.9,25.9,25.9,25.9,0.3,3.0,1.5,2.7,4.6,2.9,3.0,3.1,0.2,0.2,126.2
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,25.5,25.5,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,25.9,25.9,25.9,25.9,25.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,25.5,25.5,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,25.9,25.9,25.9,25.9,25.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.7
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,13.7,13.7,13.7,13.7,13.7,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,4.7,4.7,4.7,4.7,4.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.6
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,3.8,3.8,3.8,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3
1e-05,1e-05,76.0,1e-05,1e-05,1e-05,76.0,76.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,155.0,1e-05,1e-05,155.0,350.0,1e-05,1e-05,1e-05,400.0,4.2,4.2,4.2,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1
