bmUnit,settlementPeriod,settlementRunType,quantity,average_MW
T_PEMB-41,3,DF,-0.3,-0.6
T_PNYCB-1,3,DF,-0.93,-1.86
T_ROCK-1,3,DF,-1.2,-2.4
T_RYHPS-1,3,DF,-0.758,-1.516
T_SCCL-2,3,DF,-1.25,-2.5
T_SCCL-3,3,DF,-0.3,-0.6
T_SCCL-4,3,DF,-16.87,-33.74
T_SEAB-2,3,DF,-0.807,-1.614
T_SEEL-1,3,DF,-0.126,-0.252
T_SHBA-1,3,DF,-1.533,-3.066
T_SHBA-2,3,DF,-0.9510000000000001,-1.9020000000000001
T_SOKYW-1,3,DF,-0.167,-0.334
T_SPLN-1,3,DF,-1.25,-2.5
T_STAY-1,3,DF,-0.35000000000000003,-0.7000000000000001
T_STAY-2,3,DF,-0.4,-0.8
T_STAY-3,3,DF,-0.75,-1.5
T_STAY-4,3,DF,-0.4,-0.8
T_STLGW-1,3,DF,-0.371,-0.742
T_STLGW-2,3,DF,-0.375,-0.75
T_STLGW-3,3,DF,-0.354,-0.708
T_STRNW-1,3,DF,-0.007,-0.014
T_SUTB-1,3,DF,-0.2,-0.4
T_SVRP-10,3,DF,-0.3,-0.6
T_SVRP-20,3,DF,-0.2,-0.4
T_TORN-D,3,DF,-24.808,-49.616
T_TSREP-1,3,DF,-0.9580000000000001,-1.9160000000000001
T_WBURB-43,3,DF,-0.28300000000000003,-0.5660000000000001
T_ABRBO-1,4,DF,-0.146,-0.292
T_BDCHW-1,4,DF,-0.044,-0.088
T_BPGRD-1,4,DF,-28.879,-57.758
T_CARR-1,4,DF,-0.9,-1.8
T_CARR-2,4,DF,-1.0,-2.0
T_CDCL-1,4,DF,-1.53,-3.06
T_CGTHW-1,4,DF,-0.037,-0.074
T_CNQPS-1,4,DF,-4.032,-8.064
T_CNQPS-2,4,DF,-3.528,-7.056
T_CNQPS-3,4,DF,-2.016,-4.032
T_COSO-1,4,DF,-1.007,-2.014
T_CRGHD-1,4,DF,-0.005,-0.01
T_DAMC-1,4,DF,-0.655,-1.31
T_DIDCB5,4,DF,-1.4,-2.8
T_DIDCB6,4,DF,-0.4,-0.8
T_DINO-1,4,DF,-0.7000000000000001,-1.4000000000000001
T_DINO-2,4,DF,-137.8,-275.6
T_DINO-3,4,DF,-113.75,-227.5
T_DINO-5,4,DF,-139.9,-279.8
T_DINO-6,4,DF,-138.55,-277.1
T_DOREW-1,4,DF,-0.164,-0.328
T_DOREW-2,4,DF,-0.07100000000000001,-0.14200000000000002
T_FASN-1,4,DF,-0.004,-0.008
T_FASN-2,4,DF,-0.001,-0.002
T_FFES-1,4,DF,-36.355,-72.71
T_FFES-2,4,DF,-36.304,-72.608
T_FFES-3,4,DF,-0.8,-1.6
T_FFES-4,4,DF,-36.71,-73.42
T_FOYE-1,4,DF,-76.85,-153.7
T_FOYED-1,4,DF,-0.329,-0.658
T_GLNDO-1,4,DF,-0.021,-0.042
T_GNAPW-1,4,DF,-0.013000000000000001,-0.026000000000000002
T_GRAI-6,4,DF,-1.0,-2.0
T_GYMRD-16,4,DF,-0.001,-0.002
T_GYMRD-E11,4,DF,-0.006,-0.012
T_GYMRD-W11,4,DF,-0.002,-0.004
T_HEYM2-D,4,DF,-28.72,-57.44
T_HUMRD-1,4,DF,-26.28,-52.56
T_INDQ-1,4,DF,-1.155,-2.31
T_KEAD-1,4,DF,-2.02,-4.04
T_KEAD-2,4,DF,-0.433,-0.866
T_KEADGT-3,4,DF,-0.08,-0.16
T_KILLPG-1,4,DF,-0.41400000000000003,-0.8280000000000001
T_KILLPG-2,4,DF,-0.312,-0.624
T_KYPEW-1,4,DF,-0.018000000000000002,-0.036000000000000004
T_LAGA-1,4,DF,-0.4,-0.8
T_LBAR-1,4,DF,-1.16,-2.32
T_LBAR-1G,4,DF,-0.04,-0.08
T_MEDP-1,4,DF,-1.823,-3.646
T_PEMB-11,4,DF,-0.9500000000000001,-1.9000000000000001
T_PEMB-21,4,DF,-0.3,-0.6
T_PEMB-31,4,DF,-0.35000000000000003,-0.7000000000000001
T_PEMB-41,4,DF,-0.25,-0.5
T_ROCK-1,4,DF,-1.1,-2.2
T_RYHPS-1,4,DF,-0.765,-1.53
T_SCCL-2,4,DF,-1.3,-2.6
T_SCCL-3,4,DF,-0.3,-0.6
T_SCCL-4,4,DF,-16.83,-33.66
T_SEAB-2,4,DF,-0.811,-1.622
T_SEEL-1,4,DF,-0.129,-0.258
T_SHBA-1,4,DF,-1.536,-3.072
T_SHBA-2,4,DF,-1.046,-2.092
T_SOKYW-1,4,DF,-0.17,-0.34
T_SPLN-1,4,DF,-1.3,-2.6
T_STAY-1,4,DF,-0.4,-0.8
T_STAY-2,4,DF,-0.4,-0.8
T_STAY-3,4,DF,-0.8,-1.6
T_STAY-4,4,DF,-0.4,-0.8
T_STLGW-1,4,DF,-0.293,-0.586
T_STLGW-2,4,DF,-0.068,-0.136
T_STLGW-3,4,DF,-0.145,-0.29
T_STRNW-1,4,DF,-0.007,-0.014
T_SUTB-1,4,DF,-0.3,-0.6
T_SVRP-10,4,DF,-0.35000000000000003,-0.7000000000000001
T_SVRP-20,4,DF,-0.2,-0.4
T_TORN-D,4,DF,-24.86,-49.72
T_TSREP-1,4,DF,-0.963,-1.926
T_WBURB-41,4,DF,-0.007,-0.014
T_WBURB-43,4,DF,-0.41400000000000003,-0.8280000000000001
T_ABRBO-1,5,DF,-0.07,-0.14
T_BPGRD-1,5,DF,-28.841,-57.682
T_CARR-1,5,DF,-1.0,-2.0
T_CARR-2,5,DF,-1.1,-2.2
T_CDCL-1,5,DF,-1.62,-3.24
T_CNQPS-1,5,DF,-4.095,-8.19
T_CNQPS-2,5,DF,-3.213,-6.426
T_CNQPS-3,5,DF,-2.079,-4.158
T_COSO-1,5,DF,-0.937,-1.874
T_CRGHD-1,5,DF,-0.004,-0.008
T_DAMC-1,5,DF,-0.66,-1.32
T_DIDCB5,5,DF,-1.45,-2.9
T_DIDCB6,5,DF,-0.4,-0.8
T_DINO-1,5,DF,-0.75,-1.5
T_DINO-2,5,DF,-137.3,-274.6
T_DINO-3,5,DF,-108.3,-216.6
T_DINO-5,5,DF,-139.35,-278.7
T_DINO-6,5,DF,-137.85,-275.7
T_FASN-1,5,DF,-0.004,-0.008
T_FASN-2,5,DF,-0.001,-0.002
T_FFES-1,5,DF,-36.315,-72.63
T_FFES-2,5,DF,-36.254,-72.508
T_FFES-3,5,DF,-0.79,-1.58
T_FFES-4,5,DF,-36.66,-73.32
T_FOYE-1,5,DF,-76.85,-153.7
T_FOYED-1,5,DF,-0.335,-0.67
T_GLNDO-1,5,DF,-0.021,-0.042
T_GNAPW-1,5,DF,-0.012,-0.024
T_GRAI-6,5,DF,-1.0,-2.0
T_GYMRD-16,5,DF,-0.001,-0.002
T_GYMRD-E11,5,DF,-0.006,-0.012
T_GYMRD-W11,5,DF,-0.003,-0.006
T_HEYM2-D,5,DF,-28.776,-57.552
T_HUMRD-1,5,DF,-26.464,-52.928
T_INDQ-1,5,DF,-1.165,-2.33
T_KEAD-1,5,DF,-2.07,-4.14
T_KEAD-2,5,DF,-0.433,-0.866
T_KEADGT-3,5,DF,-0.08,-0.16
T_KILLPG-1,5,DF,-0.41300000000000003,-0.8260000000000001
T_KILLPG-2,5,DF,-0.311,-0.622
T_KYPEW-1,5,DF,-0.019,-0.038
T_LAGA-1,5,DF,-0.5,-1.0
T_LBAR-1,5,DF,-1.17,-2.34
T_LBAR-1G,5,DF,-0.03,-0.06
T_MEDP-1,5,DF,-1.679,-3.358
T_MOWEO-1,5,DF,-0.23500000000000001,-0.47000000000000003
T_PEMB-11,5,DF,-0.9500000000000001,-1.9000000000000001
T_PEMB-21,5,DF,-0.3,-0.6
T_PEMB-31,5,DF,-0.3,-0.6
T_PEMB-41,5,DF,-0.3,-0.6
T_ROCK-1,5,DF,-1.2,-2.4
T_RYHPS-1,5,DF,-0.747,-1.494
T_SCCL-2,5,DF,-1.25,-2.5
T_SCCL-3,5,DF,-0.25,-0.5
T_SCCL-4,5,DF,-16.99,-33.98
T_SEAB-2,5,DF,-0.812,-1.624
T_SEEL-1,5,DF,-0.131,-0.262
T_SHBA-1,5,DF,-1.53,-3.06
T_SHBA-2,5,DF,-1.004,-2.008
T_SOKYW-1,5,DF,-0.178,-0.356
T_SPLN-1,5,DF,-1.3,-2.6
T_STAY-1,5,DF,-0.4,-0.8
T_STAY-2,5,DF,-0.4,-0.8
T_STAY-3,5,DF,-0.8,-1.6
T_STAY-4,5,DF,-0.4,-0.8
T_STRNW-1,5,DF,-0.006,-0.012
T_SUTB-1,5,DF,-0.2,-0.4
T_SVRP-10,5,DF,-0.3,-0.6
T_SVRP-20,5,DF,-0.2,-0.4
T_TORN-D,5,DF,-24.904,-49.808
T_TSREP-1,5,DF,-0.963,-1.926
T_WBURB-41,5,DF,-0.036000000000000004,-0.07200000000000001
T_BPGRD-1,6,DF,-28.955,-57.91
T_CARR-1,6,DF,-0.9,-1.8
T_CARR-2,6,DF,-1.9,-3.8
T_CDCL-1,6,DF,-1.53,-3.06
T_CNQPS-1,6,DF,-4.032,-8.064
T_CNQPS-2,6,DF,-3.15,-6.3
T_CNQPS-3,6,DF,-2.016,-4.032
T_COSO-1,6,DF,-0.894,-1.788
T_CRGHD-1,6,DF,-0.004,-0.008
T_DAMC-1,6,DF,-0.65,-1.3
T_DIDCB5,6,DF,-1.45,-2.9
T_DIDCB6,6,DF,-0.45,-0.9
T_DINO-1,6,DF,-0.7000000000000001,-1.4000000000000001
T_DINO-2,6,DF,-135.95,-271.9
T_DINO-3,6,DF,-144.55,-289.1
T_DINO-5,6,DF,-138.0,-276.0
T_DINO-6,6,DF,-136.5,-273.0
T_FASN-1,6,DF,-0.004,-0.008
T_FASN-2,6,DF,-0.001,-0.002
T_FFES-1,6,DF,-36.155,-72.31
T_FFES-2,6,DF,-36.094,-72.188
T_FFES-3,6,DF,-0.79,-1.58
T_FFES-4,6,DF,-36.48,-72.96
T_FOYE-1,6,DF,-76.65,-153.3
T_FOYED-1,6,DF,-0.658,-1.316
T_GLNDO-1,6,DF,-0.021,-0.042
T_GNAPW-1,6,DF,-0.012,-0.024
T_GRAI-6,6,DF,-0.9500000000000001,-1.9000000000000001
T_GYMRD-16,6,DF,-0.001,-0.002
T_GYMRD-E11,6,DF,-0.006,-0.012
T_GYMRD-W11,6,DF,-0.002,-0.004
T_HEYM2-D,6,DF,-28.744,-57.488
T_HUMRD-1,6,DF,-26.456,-52.912
T_INDQ-1,6,DF,-1.17,-2.34
T_KEAD-1,6,DF,-2.015,-4.03
T_KEAD-2,6,DF,-0.387,-0.774
T_KEADGT-3,6,DF,-0.085,-0.17
T_KILLPG-1,6,DF,-0.41200000000000003,-0.8240000000000001
T_KILLPG-2,6,DF,-0.312,-0.624
T_KYPEW-1,6,DF,-0.018000000000000002,-0.036000000000000004
T_LAGA-1,6,DF,-0.4,-0.8
T_LBAR-1,6,DF,-1.16,-2.32
T_LBAR-1G,6,DF,-0.04,-0.08
T_MEDP-1,6,DF,-1.7000000000000002,-3.4000000000000004
T_PEMB-11,6,DF,-0.9,-1.8
T_PEMB-21,6,DF,-0.3,-0.6
T_PEMB-31,6,DF,-0.35000000000000003,-0.7000000000000001
T_PEMB-41,6,DF,-0.3,-0.6
T_ROCK-1,6,DF,-1.1,-2.2
T_RYHPS-1,6,DF,-0.775,-1.55
T_SCCL-2,6,DF,-1.3,-2.6
T_SCCL-3,6,DF,-0.3,-0.6
T_SCCL-4,6,DF,-16.97,-33.94
T_SEAB-2,6,DF,-0.81,-1.62
T_SEEL-1,6,DF,-0.127,-0.254
T_SHBA-1,6,DF,-1.5270000000000001,-3.0540000000000003
T_SHBA-2,6,DF,-0.919,-1.838
T_SOKYW-1,6,DF,-0.178,-0.356
T_SPLN-1,6,DF,-1.25,-2.5
T_STAY-1,6,DF,-0.4,-0.8
T_STAY-2,6,DF,-0.35000000000000003,-0.7000000000000001
T_STAY-3,6,DF,-0.8,-1.6
T_STAY-4,6,DF,-0.4,-0.8
T_STRNW-1,6,DF,-0.006,-0.012
T_SUTB-1,6,DF,-0.2,-0.4
T_SVRP-10,6,DF,-0.35000000000000003,-0.7000000000000001
T_SVRP-20,6,DF,-0.2,-0.4
T_TORN-D,6,DF,-24.84,-49.68
T_TSREP-1,6,DF,-0.9580000000000001,-1.9160000000000001
T_WBURB-41,6,DF,-0.326,-0.652
T_WBURB-43,6,DF,-0.34400000000000003,-0.6880000000000001
T_BPGRD-1,7,DF,-28.912,-57.824
T_CARR-1,7,DF,-0.9,-1.8
T_CARR-2,7,DF,-1.2,-2.4
T_CDCL-1,7,DF,-1.62,-3.24
T_CNQPS-1,7,DF,-4.158,-8.316
T_CNQPS-2,7,DF,-3.213,-6.426
T_CNQPS-3,7,DF,-2.079,-4.158
T_COSO-1,7,DF,-0.989,-1.978
T_CRGHD-1,7,DF,-0.004,-0.008
T_DAMC-1,7,DF,-0.66,-1.32
T_DIDCB5,7,DF,-1.45,-2.9
T_DIDCB6,7,DF,-0.4,-0.8
T_DINO-1,7,DF,-0.7000000000000001,-1.4000000000000001
T_DINO-2,7,DF,-135.9,-271.8
T_DINO-3,7,DF,-144.55,-289.1
T_DINO-5,7,DF,-137.95,-275.9
T_DINO-6,7,DF,-136.4,-272.8
T_FASN-1,7,DF,-0.004,-0.008
T_FASN-2,7,DF,-0.001,-0.002
T_FFES-1,7,DF,-36.195,-72.39
T_FFES-2,7,DF,-36.144,-72.288
T_FFES-3,7,DF,-0.8,-1.6
T_FFES-4,7,DF,-36.53,-73.06
T_FOYE-1,7,DF,-76.45,-152.9
T_FOYE-2,7,DF,-32.1,-64.2
T_FOYED-1,7,DF,-0.59,-1.18
T_GLNDO-1,7,DF,-0.021,-0.042
T_GNAPW-1,7,DF,-0.011,-0.022
T_GRAI-6,7,DF,-1.0,-2.0
T_GYMRD-16,7,DF,-0.001,-0.002
T_GYMRD-E11,7,DF,-0.006,-0.012
T_GYMRD-W11,7,DF,-0.003,-0.006
T_HEYM2-D,7,DF,-28.856,-57.712
T_HUMRD-1,7,DF,-26.524,-53.048
T_INDQ-1,7,DF,-1.185,-2.37
T_KEAD-1,7,DF,-2.07,-4.14
T_KEAD-2,7,DF,-0.391,-0.782
T_KEADGT-3,7,DF,-0.08,-0.16
T_KILLPG-1,7,DF,-0.41300000000000003,-0.8260000000000001
T_KILLPG-2,7,DF,-0.312,-0.624
T_KYPEW-1,7,DF,-0.019,-0.038
T_LAGA-1,7,DF,-0.5,-1.0
T_LBAR-1,7,DF,-1.17,-2.34
T_LBAR-1G,7,DF,-0.03,-0.06
T_MEDP-1,7,DF,-1.736,-3.472
T_PEMB-11,7,DF,-0.9500000000000001,-1.9000000000000001
T_PEMB-21,7,DF,-0.3,-0.6
T_PEMB-31,7,DF,-0.3,-0.6
T_PEMB-41,7,DF,-0.25,-0.5
T_ROCK-1,7,DF,-1.2,-2.4
T_RYHPS-1,7,DF,-0.744,-1.488
T_SCCL-2,7,DF,-1.25,-2.5
T_SCCL-3,7,DF,-0.3,-0.6
T_SCCL-4,7,DF,-16.94,-33.88
T_SEAB-2,7,DF,-0.811,-1.622
T_SEEL-1,7,DF,-0.125,-0.25
T_SHBA-1,7,DF,-1.5270000000000001,-3.0540000000000003
T_SHBA-2,7,DF,-0.8200000000000001,-1.6400000000000001
T_SOKYW-1,7,DF,-0.177,-0.354
T_SPLN-1,7,DF,-1.3,-2.6
T_STAY-1,7,DF,-0.4,-0.8
T_STAY-2,7,DF,-0.4,-0.8
T_STAY-3,7,DF,-0.8,-1.6
T_STAY-4,7,DF,-0.4,-0.8
T_STRNW-1,7,DF,-0.007,-0.014
T_SUTB-1,7,DF,-0.3,-0.6
T_SVRP-10,7,DF,-0.3,-0.6
T_SVRP-20,7,DF,-0.2,-0.4
T_TORN-D,7,DF,-24.916,-49.832
T_TSREP-1,7,DF,-0.9580000000000001,-1.9160000000000001
T_WBURB-41,7,DF,-0.436,-0.872
T_WBURB-43,7,DF,-0.449,-0.898
T_BPGRD-1,8,DF,-29.012,-58.024
T_CARR-1,8,DF,-1.0,-2.0
T_CARR-2,8,DF,-1.1,-2.2
T_CDCL-1,8,DF,-1.53,-3.06
T_CNQPS-1,8,DF,-4.347,-8.694
T_CNQPS-2,8,DF,-3.213,-6.426
T_CNQPS-3,8,DF,-2.079,-4.158
T_COSO-1,8,DF,-0.897,-1.794
T_CRGHD-1,8,DF,-0.004,-0.008
T_DAMC-1,8,DF,-0.66,-1.32
T_DIDCB5,8,DF,-1.45,-2.9
T_DIDCB6,8,DF,-0.4,-0.8
T_DINO-1,8,DF,-0.75,-1.5
T_DINO-2,8,DF,-136.2,-272.4
T_DINO-3,8,DF,-144.9,-289.8
T_DINO-5,8,DF,-138.25,-276.5
T_DINO-6,8,DF,-136.65,-273.3
T_FASN-1,8,DF,-0.004,-0.008
T_FASN-2,8,DF,-0.001,-0.002
T_FFES-1,8,DF,-36.295,-72.59
T_FFES-2,8,DF,-36.254,-72.508
T_FFES-3,8,DF,-0.8,-1.6
T_FFES-4,8,DF,-36.62,-73.24
T_FOYE-1,8,DF,-76.3,-152.6
T_FOYE-2,8,DF,-76.85,-153.7
