bmUnit,settlementPeriod,settlementRunType,quantity,average_MW
T_KEADGT-3,1,DF,-0.08,-0.16
T_KILLPG-1,1,DF,-0.422,-0.844
T_KILLPG-2,1,DF,-0.316,-0.632
T_LAGA-1,1,DF,-0.7000000000000001,-1.4000000000000001
T_LBAR-1,1,DF,-1.06,-2.12
T_LBAR-1G,1,DF,-0.04,-0.08
T_MEDP-1,1,DF,-1.7469999999999999,-3.4939999999999998
T_MRWD-1,1,DF,-2.4,-4.8
T_PEMB-11,1,DF,-1.0,-2.0
T_PEMB-21,1,DF,-0.3,-0.6
T_PEMB-31,1,DF,-0.35000000000000003,-0.7000000000000001
T_PEMB-41,1,DF,-0.3,-0.6
T_PNYCB-1,1,DF,-0.19,-0.38
T_ROCK-1,1,DF,-1.1,-2.2
T_RYHPS-1,1,DF,-0.803,-1.606
T_SCCL-3,1,DF,-0.4,-0.8
T_SCCL-4,1,DF,-28.98,-57.96
T_SEAB-2,1,DF,-1.5230000000000001,-3.0460000000000003
T_SEEL-1,1,DF,-0.133,-0.266
T_SHBA-1,1,DF,-1.466,-2.932
T_SHBA-2,1,DF,-0.776,-1.552
T_SPLN-1,1,DF,-1.35,-2.7
T_STAY-1,1,DF,-0.4,-0.8
T_STAY-3,1,DF,-0.35000000000000003,-0.7000000000000001
T_STAY-4,1,DF,-0.35000000000000003,-0.7000000000000001
T_STRNW-1,1,DF,-0.151,-0.302
T_SUTB-1,1,DF,-0.2,-0.4
T_SVRP-10,1,DF,-0.35000000000000003,-0.7000000000000001
T_SVRP-20,1,DF,-0.2,-0.4
T_TORN-D,1,DF,-16.444,-32.888
T_TSREP-1,1,DF,-0.881,-1.762
T_WBURB-1,1,DF,-1.306,-2.612
T_WBURB-41,1,DF,-0.594,-1.188
T_WBURB-43,1,DF,-0.56,-1.12
T_BHLAW-1,2,DF,-0.512,-1.024
T_BPGRD-1,2,DF,-34.314,-68.628
T_CARR-1,2,DF,-0.9,-1.8
T_CARR-2,2,DF,-0.3,-0.6
T_CDCL-1,2,DF,-1.53,-3.06
T_CNQPS-1,2,DF,-2.646,-5.292
T_CNQPS-2,2,DF,-2.394,-4.788
T_CNQPS-3,2,DF,-2.079,-4.158
T_COSO-1,2,DF,-1.037,-2.074
T_CRGHD-1,2,DF,-0.004,-0.008
T_DAMC-1,2,DF,-0.655,-1.31
T_DIDCB5,2,DF,-1.4,-2.8
T_DIDCB6,2,DF,-1.05,-2.1
T_DINO-1,2,DF,-0.7000000000000001,-1.4000000000000001
T_DINO-2,2,DF,-139.9,-279.8
T_DINO-3,2,DF,-147.75,-295.5
T_DINO-5,2,DF,-141.95,-283.9
T_DINO-6,2,DF,-140.6,-281.2
T_DOREW-1,2,DF,-0.259,-0.518
T_DOREW-2,2,DF,-0.194,-0.388
T_EECL-1,2,DF,-0.432,-0.864
T_FASN-2,2,DF,-0.001,-0.002
T_FFES-1,2,DF,-36.634,-73.268
T_FFES-2,2,DF,-36.574,-73.148
T_FFES-3,2,DF,-0.81,-1.62
T_FFES-4,2,DF,-36.97,-73.94
T_FOYE-1,2,DF,-1.1,-2.2
T_FOYED-1,2,DF,-0.09,-0.18
T_GLNDO-1,2,DF,-0.021,-0.042
T_GRAI-6,2,DF,-0.35000000000000003,-0.7000000000000001
T_GYMRD-16,2,DF,-0.001,-0.002
T_GYMRD-E11,2,DF,-0.002,-0.004
T_GYMRD-W11,2,DF,-0.003,-0.006
T_HALSW-1,2,DF,-0.114,-0.228
T_HEYM2-D,2,DF,-26.588,-53.176
T_HMGTO-2,2,DF,-0.355,-0.71
T_HUMRD-1,2,DF,-25.901,-51.802
T_INDQ-1,2,DF,-1.175,-2.35
T_KEAD-1,2,DF,-2.07,-4.14
T_KEAD-2,2,DF,-0.40900000000000003,-0.8180000000000001
T_KEADGT-3,2,DF,-0.08,-0.16
T_KILLPG-1,2,DF,-0.423,-0.846
T_KILLPG-2,2,DF,-0.32,-0.64
T_LAGA-1,2,DF,-0.7000000000000001,-1.4000000000000001
T_LBAR-1,2,DF,-1.01,-2.02
T_LBAR-1G,2,DF,-0.04,-0.08
T_MEDP-1,2,DF,-1.766,-3.532
T_MRWD-1,2,DF,-2.3,-4.6
T_PEMB-11,2,DF,-1.0,-2.0
T_PEMB-21,2,DF,-0.35000000000000003,-0.7000000000000001
T_PEMB-31,2,DF,-0.3,-0.6
T_PEMB-41,2,DF,-0.25,-0.5
T_PNYCB-1,2,DF,-0.035,-0.07
T_ROCK-1,2,DF,-1.2,-2.4
T_RYHPS-1,2,DF,-0.77,-1.54
T_SCCL-3,2,DF,-0.35000000000000003,-0.7000000000000001
T_SCCL-4,2,DF,-29.01,-58.02
T_SEAB-2,2,DF,-1.462,-2.924
T_SEEL-1,2,DF,-0.128,-0.256
T_SHBA-1,2,DF,-1.461,-2.922
T_SHBA-2,2,DF,-0.776,-1.552
T_SPLN-1,2,DF,-1.25,-2.5
T_STAY-1,2,DF,-0.4,-0.8
T_STAY-3,2,DF,-0.4,-0.8
T_STAY-4,2,DF,-0.35000000000000003,-0.7000000000000001
T_STRNW-1,2,DF,-0.153,-0.306
T_SUTB-1,2,DF,-0.2,-0.4
T_SVRP-10,2,DF,-0.3,-0.6
T_SVRP-20,2,DF,-0.2,-0.4
T_TORN-D,2,DF,-16.432,-32.864
T_TSREP-1,2,DF,-0.866,-1.732
T_WBURB-1,2,DF,-1.45,-2.9
T_WBURB-41,2,DF,-0.1,-0.2
T_WBURB-43,2,DF,-0.063,-0.126
T_BHLAW-1,3,DF,-0.507,-1.014
T_BPGRD-1,3,DF,-34.371,-68.742
T_CARR-1,3,DF,-0.9,-1.8
T_CARR-2,3,DF,-0.3,-0.6
T_CDCL-1,3,DF,-1.44,-2.88
T_CNQPS-1,3,DF,-2.709,-5.418
T_CNQPS-2,3,DF,-2.457,-4.914
T_CNQPS-3,3,DF,-2.079,-4.158
T_COSO-1,3,DF,-0.99,-1.98
T_CRGHD-1,3,DF,-0.004,-0.008
T_DAMC-1,3,DF,-0.675,-1.35
T_DIDCB5,3,DF,-1.3,-2.6
T_DIDCB6,3,DF,-1.05,-2.1
T_DINO-1,3,DF,-0.7000000000000001,-1.4000000000000001
T_DINO-2,3,DF,-139.7,-279.4
T_DINO-3,3,DF,-147.65,-295.3
T_DINO-5,3,DF,-141.75,-283.5
T_DINO-6,3,DF,-140.35,-280.7
T_DOREW-1,3,DF,-0.261,-0.522
T_DOREW-2,3,DF,-0.195,-0.39
T_EECL-1,3,DF,-0.36,-0.72
T_FASN-2,3,DF,-0.001,-0.002
T_FFES-1,3,DF,-36.673,-73.346
T_FFES-2,3,DF,-36.593,-73.186
T_FFES-3,3,DF,-0.81,-1.62
T_FFES-4,3,DF,-37.0,-74.0
T_FOYE-1,3,DF,-0.15,-0.3
T_FOYED-1,3,DF,-0.437,-0.874
T_GLNDO-1,3,DF,-0.021,-0.042
T_GRAI-6,3,DF,-0.35000000000000003,-0.7000000000000001
T_GYMRD-16,3,DF,-0.001,-0.002
T_GYMRD-E11,3,DF,-0.003,-0.006
T_GYMRD-W11,3,DF,-0.003,-0.006
T_HALSW-1,3,DF,-0.117,-0.234
T_HEYM2-D,3,DF,-26.696,-53.392
T_HMGTO-2,3,DF,-0.364,-0.728
T_HUMRD-1,3,DF,-26.272,-52.544
T_INDQ-1,3,DF,-1.195,-2.39
T_KEAD-1,3,DF,-2.015,-4.03
T_KEAD-2,3,DF,-0.41200000000000003,-0.8240000000000001
T_KEADGT-3,3,DF,-0.085,-0.17
T_KILLPG-1,3,DF,-0.419,-0.838
T_KILLPG-2,3,DF,-0.313,-0.626
T_LAGA-1,3,DF,-0.7000000000000001,-1.4000000000000001
T_LBAR-1,3,DF,-1.06,-2.12
T_LBAR-1G,3,DF,-0.04,-0.08
T_MEDP-1,3,DF,-1.806,-3.612
T_MRWD-1,3,DF,-2.3,-4.6
T_PEMB-11,3,DF,-1.5,-3.0
T_PEMB-21,3,DF,-0.3,-0.6
T_PEMB-31,3,DF,-0.9,-1.8
T_PEMB-41,3,DF,-0.3,-0.6
T_PNYCB-1,3,DF,-0.97,-1.94
T_ROCK-1,3,DF,-1.1,-2.2
T_RYHPS-1,3,DF,-0.805,-1.61
T_SCCL-3,3,DF,-0.4,-0.8
T_SCCL-4,3,DF,-29.06,-58.12
T_SEAB-2,3,DF,-1.349,-2.698
T_SEEL-1,3,DF,-0.133,-0.266
T_SHBA-1,3,DF,-1.464,-2.928
T_SHBA-2,3,DF,-0.784,-1.568
T_SPLN-1,3,DF,-1.3,-2.6
T_STAY-1,3,DF,-0.4,-0.8
T_STAY-3,3,DF,-0.35000000000000003,-0.7000000000000001
T_STAY-4,3,DF,-0.4,-0.8
T_STRNW-1,3,DF,-0.151,-0.302
T_SUTB-1,3,DF,-0.3,-0.6
T_SVRP-10,3,DF,-0.35000000000000003,-0.7000000000000001
T_SVRP-20,3,DF,-0.2,-0.4
T_TORN-D,3,DF,-16.532,-33.064
T_TSREP-1,3,DF,-0.877,-1.754
T_WBURB-1,3,DF,-1.6840000000000002,-3.3680000000000003
T_WBURB-41,3,DF,-0.216,-0.432
T_WBURB-43,3,DF,-0.14400000000000002,-0.28800000000000003
T_BHLAW-1,4,DF,-0.499,-0.998
T_BPGRD-1,4,DF,-34.095,-68.19
T_CARR-1,4,DF,-0.9,-1.8
T_CARR-2,4,DF,-0.4,-0.8
T_CDCL-1,4,DF,-1.53,-3.06
T_CNQPS-1,4,DF,-2.709,-5.418
T_CNQPS-2,4,DF,-2.394,-4.788
T_CNQPS-3,4,DF,-2.142,-4.284
T_COSO-1,4,DF,-0.989,-1.978
T_CRGHD-1,4,DF,-0.004,-0.008
T_DAMC-1,4,DF,-0.64,-1.28
T_DIDCB5,4,DF,-1.35,-2.7
T_DIDCB6,4,DF,-1.05,-2.1
T_DINO-1,4,DF,-0.7000000000000001,-1.4000000000000001
T_DINO-2,4,DF,-138.2,-276.4
T_DINO-3,4,DF,-146.45,-292.9
T_DINO-5,4,DF,-140.3,-280.6
T_DINO-6,4,DF,-138.8,-277.6
T_EECL-1,4,DF,-0.432,-0.864
T_FASN-2,4,DF,-0.001,-0.002
T_FFES-1,4,DF,-36.464,-72.928
T_FFES-2,4,DF,-36.403,-72.806
T_FFES-3,4,DF,-0.81,-1.62
T_FFES-4,4,DF,-36.79,-73.58
T_FOYE-1,4,DF,-75.3,-150.6
T_FOYED-1,4,DF,-0.331,-0.662
T_GLNDO-1,4,DF,-0.021,-0.042
T_GRAI-6,4,DF,-0.4,-0.8
T_GYMRD-16,4,DF,-0.001,-0.002
T_GYMRD-E11,4,DF,-0.002,-0.004
T_GYMRD-W11,4,DF,-0.002,-0.004
T_HALSW-1,4,DF,-0.115,-0.23
T_HEYM2-D,4,DF,-26.6,-53.2
T_HMGTO-2,4,DF,-0.361,-0.722
T_HUMRD-1,4,DF,-26.232,-52.464
T_INDQ-1,4,DF,-1.2,-2.4
T_KEAD-1,4,DF,-2.02,-4.04
T_KEAD-2,4,DF,-0.40800000000000003,-0.8160000000000001
T_KEADGT-3,4,DF,-0.08,-0.16
T_KILLPG-1,4,DF,-0.421,-0.842
T_KILLPG-2,4,DF,-0.318,-0.636
T_LAGA-1,4,DF,-0.7000000000000001,-1.4000000000000001
T_LBAR-1,4,DF,-1.06,-2.12
T_LBAR-1G,4,DF,-0.04,-0.08
T_MEDP-1,4,DF,-1.827,-3.654
T_MOWEO-1,4,DF,-0.976,-1.952
T_MOWEO-2,4,DF,-0.981,-1.962
T_MOWEO-3,4,DF,-0.984,-1.968
T_MRWD-1,4,DF,-2.4,-4.8
T_PEMB-11,4,DF,-2.45,-4.9
T_PEMB-21,4,DF,-0.3,-0.6
T_PEMB-31,4,DF,-1.25,-2.5
T_PEMB-41,4,DF,-0.25,-0.5
T_PNYCB-1,4,DF,-0.485,-0.97
T_ROCK-1,4,DF,-1.1,-2.2
T_RYHPS-1,4,DF,-0.776,-1.552
T_SCCL-3,4,DF,-0.35000000000000003,-0.7000000000000001
T_SCCL-4,4,DF,-28.86,-57.72
T_SEAB-2,4,DF,-0.8170000000000001,-1.6340000000000001
T_SEEL-1,4,DF,-0.135,-0.27
T_SHBA-1,4,DF,-1.468,-2.936
T_SHBA-2,4,DF,-0.783,-1.566
T_SPLN-1,4,DF,-1.3,-2.6
T_STAY-1,4,DF,-0.4,-0.8
T_STAY-3,4,DF,-0.35000000000000003,-0.7000000000000001
T_STAY-4,4,DF,-0.45,-0.9
T_STRNW-1,4,DF,-0.151,-0.302
T_SUTB-1,4,DF,-0.2,-0.4
T_SVRP-10,4,DF,-0.35000000000000003,-0.7000000000000001
T_SVRP-20,4,DF,-0.2,-0.4
T_TORN-D,4,DF,-16.5,-33.0
T_TSREP-1,4,DF,-0.868,-1.736
T_WBURB-1,4,DF,-1.267,-2.534
T_WBURB-41,4,DF,-0.984,-1.968
T_WBURB-43,4,DF,-0.514,-1.028
T_BHLAW-1,5,DF,-0.501,-1.002
T_BPGRD-1,5,DF,-34.0,-68.0
T_CARR-1,5,DF,-0.9,-1.8
T_CARR-2,5,DF,-0.6,-1.2
T_CDCL-1,5,DF,-1.44,-2.88
T_CNQPS-1,5,DF,-2.331,-4.662
T_CNQPS-2,5,DF,-2.394,-4.788
T_CNQPS-3,5,DF,-2.079,-4.158
T_COSO-1,5,DF,-0.989,-1.978
T_CRGHD-1,5,DF,-0.005,-0.01
T_DAMC-1,5,DF,-0.64,-1.28
T_DIDCB5,5,DF,-1.4,-2.8
T_DIDCB6,5,DF,-1.05,-2.1
T_DINO-1,5,DF,-0.7000000000000001,-1.4000000000000001
T_DINO-2,5,DF,-137.5,-275.0
T_DINO-3,5,DF,-145.8,-291.6
T_DINO-5,5,DF,-139.55,-279.1
T_DINO-6,5,DF,-138.0,-276.0
T_EECL-1,5,DF,-0.36,-0.72
T_FASN-2,5,DF,-0.001,-0.002
T_FFES-1,5,DF,-36.405,-72.81
T_FFES-2,5,DF,-36.344,-72.688
T_FFES-3,5,DF,-0.81,-1.62
T_FFES-4,5,DF,-36.73,-73.46
T_FOYE-1,5,DF,-76.7,-153.4
T_FOYED-1,5,DF,-0.32,-0.64
T_GLNDO-1,5,DF,-0.021,-0.042
T_GRAI-6,5,DF,-0.35000000000000003,-0.7000000000000001
T_GYMRD-16,5,DF,-0.001,-0.002
T_GYMRD-E11,5,DF,-0.003,-0.006
T_GYMRD-W11,5,DF,-0.003,-0.006
T_HALSW-1,5,DF,-0.116,-0.232
T_HEYM2-D,5,DF,-26.556,-53.112
T_HMGTO-2,5,DF,-0.359,-0.718
T_HUMRD-1,5,DF,-26.146,-52.292
T_INDQ-1,5,DF,-1.19,-2.38
T_KEAD-1,5,DF,-2.02,-4.04
T_KEAD-2,5,DF,-0.406,-0.812
T_KEADGT-3,5,DF,-0.08,-0.16
T_KILLPG-1,5,DF,-0.43,-0.86
T_KILLPG-2,5,DF,-0.328,-0.656
T_LAGA-1,5,DF,-0.7000000000000001,-1.4000000000000001
T_LBAR-1,5,DF,-1.06,-2.12
T_LBAR-1G,5,DF,-0.04,-0.08
T_MEDP-1,5,DF,-1.792,-3.584
T_MOWEO-1,5,DF,-0.981,-1.962
T_MOWEO-2,5,DF,-0.971,-1.942
T_MOWEO-3,5,DF,-0.929,-1.858
T_MRWD-1,5,DF,-2.3,-4.6
T_PEMB-11,5,DF,-2.4,-4.8
T_PEMB-21,5,DF,-0.3,-0.6
T_PEMB-31,5,DF,-1.15,-2.3
T_PEMB-41,5,DF,-0.3,-0.6
T_ROCK-1,5,DF,-1.1,-2.2
T_RYHPS-1,5,DF,-0.799,-1.598
T_SCCL-3,5,DF,-0.35000000000000003,-0.7000000000000001
T_SCCL-4,5,DF,-28.77,-57.54
T_SEAB-2,5,DF,-0.8210000000000001,-1.6420000000000001
T_SEEL-1,5,DF,-0.135,-0.27
T_SHBA-1,5,DF,-1.476,-2.952
T_SHBA-2,5,DF,-0.78,-1.56
T_SPLN-1,5,DF,-1.25,-2.5
T_STAY-1,5,DF,-0.4,-0.8
T_STAY-3,5,DF,-0.35000000000000003,-0.7000000000000001
T_STAY-4,5,DF,-0.35000000000000003,-0.7000000000000001
T_STRNW-1,5,DF,-0.15,-0.3
T_SUTB-1,5,DF,-0.3,-0.6
T_SVRP-10,5,DF,-0.35000000000000003,-0.7000000000000001
T_SVRP-20,5,DF,-0.2,-0.4
T_TORN-D,5,DF,-16.508,-33.016
T_TSREP-1,5,DF,-0.877,-1.754
T_WBURB-1,5,DF,-1.303,-2.606
T_WBURB-41,5,DF,-0.047,-0.094
T_WBURB-43,5,DF,-0.024,-0.048
T_BHLAW-1,6,DF,-0.489,-0.978
T_BPGRD-1,6,DF,-33.895,-67.79
T_CARR-1,6,DF,-0.6,-1.2
T_CARR-2,6,DF,-0.7000000000000001,-1.4000000000000001
T_CDCL-1,6,DF,-1.53,-3.06
T_CNQPS-1,6,DF,-2.268,-4.536
T_CNQPS-2,6,DF,-2.394,-4.788
T_CNQPS-3,6,DF,-2.016,-4.032
T_COSO-1,6,DF,-0.983,-1.966
T_CRGHD-1,6,DF,-0.005,-0.01
T_DAMC-1,6,DF,-0.64,-1.28
T_DIDCB5,6,DF,-1.35,-2.7
T_DIDCB6,6,DF,-1.05,-2.1
T_DINO-1,6,DF,-0.7000000000000001,-1.4000000000000001
T_DINO-2,6,DF,-135.85,-271.7
T_DINO-3,6,DF,-144.5,-289.0
T_DINO-5,6,DF,-137.95,-275.9
T_DINO-6,6,DF,-136.35,-272.7
T_EECL-1,6,DF,-0.36,-0.72
T_FASN-2,6,DF,-0.001,-0.002
T_FFES-1,6,DF,-36.185,-72.37
T_FFES-2,6,DF,-36.124,-72.248
T_FFES-3,6,DF,-0.8,-1.6
T_FFES-4,6,DF,-36.5,-73.0
T_FOYE-1,6,DF,-76.4,-152.8
T_FOYED-1,6,DF,-0.319,-0.638
T_GLNDO-1,6,DF,-0.02,-0.04
T_GRAI-6,6,DF,-0.35000000000000003,-0.7000000000000001
T_GYMRD-16,6,DF,-0.001,-0.002
T_GYMRD-E11,6,DF,-0.003,-0.006
T_GYMRD-W11,6,DF,-0.002,-0.004
T_HALSW-1,6,DF,-0.11900000000000001,-0.23800000000000002
T_HEYM2-D,6,DF,-26.664,-53.328
T_HMGTO-2,6,DF,-0.359,-0.718
T_HUMRD-1,6,DF,-26.05,-52.1
T_INDQ-1,6,DF,-1.195,-2.39
T_KEAD-1,6,DF,-1.97,-3.94
T_KEAD-2,6,DF,-0.41200000000000003,-0.8240000000000001
T_KEADGT-3,6,DF,-0.08,-0.16
T_KILLPG-1,6,DF,-0.432,-0.864
T_KILLPG-2,6,DF,-0.329,-0.658
T_LAGA-1,6,DF,-0.7000000000000001,-1.4000000000000001
T_LBAR-1,6,DF,-1.06,-2.12
T_LBAR-1G,6,DF,-0.04,-0.08
T_MEDP-1,6,DF,-1.7930000000000001,-3.5860000000000003
T_MOWEO-1,6,DF,-0.976,-1.952
T_MOWEO-2,6,DF,-0.965,-1.93
T_MOWEO-3,6,DF,-0.926,-1.852
T_MRWD-1,6,DF,-2.4,-4.8
T_PEMB-11,6,DF,-1.2,-2.4
T_PEMB-21,6,DF,-0.3,-0.6
T_PEMB-31,6,DF,-1.2,-2.4
T_PEMB-41,6,DF,-0.25,-0.5
T_ROCK-1,6,DF,-1.1,-2.2
T_RYHPS-1,6,DF,-0.78,-1.56
T_SCCL-3,6,DF,-0.4,-0.8
T_SCCL-4,6,DF,-28.75,-57.5
T_SEAB-2,6,DF,-0.8170000000000001,-1.6340000000000001
T_SEEL-1,6,DF,-0.132,-0.264
T_SHBA-1,6,DF,-1.472,-2.944
T_SHBA-2,6,DF,-0.783,-1.566
T_SPLN-1,6,DF,-1.3,-2.6
T_STAY-1,6,DF,-0.35000000000000003,-0.7000000000000001
T_STAY-3,6,DF,-0.35000000000000003,-0.7000000000000001
T_STAY-4,6,DF,-0.4,-0.8
T_STRNW-1,6,DF,-0.149,-0.298
T_SUTB-1,6,DF,-0.2,-0.4
T_SVRP-10,6,DF,-0.3,-0.6
T_SVRP-20,6,DF,-0.25,-0.5
T_TORN-D,6,DF,-16.508,-33.016
T_TSREP-1,6,DF,-0.867,-1.734
T_WBURB-1,6,DF,-1.2730000000000001,-2.5460000000000003
T_BHLAW-1,7,DF,-0.503,-1.006
T_BPGRD-1,7,DF,-34.13,-68.26
T_CARR-1,7,DF,-0.5,-1.0
T_CARR-2,7,DF,-0.6,-1.2
T_CDCL-1,7,DF,-1.44,-2.88
T_CNQPS-1,7,DF,-2.268,-4.536
T_CNQPS-2,7,DF,-2.394,-4.788
T_CNQPS-3,7,DF,-2.079,-4.158
T_COSO-1,7,DF,-0.986,-1.972
T_CRGHD-1,7,DF,-0.004,-0.008
T_DAMC-1,7,DF,-0.645,-1.29
T_DIDCB5,7,DF,-1.3,-2.6
T_DIDCB6,7,DF,-1.05,-2.1
T_DINO-1,7,DF,-0.75,-1.5
T_DINO-2,7,DF,-135.35,-270.7
T_DINO-3,7,DF,-144.05,-288.1
T_DINO-5,7,DF,-137.4,-274.8
T_DINO-6,7,DF,-94.55,-189.1
T_EECL-1,7,DF,-0.432,-0.864
T_FASN-2,7,DF,-0.001,-0.002
T_FFES-1,7,DF,-36.124,-72.248
T_FFES-2,7,DF,-36.083,-72.166
T_FFES-3,7,DF,-0.8,-1.6
T_FFES-4,7,DF,-36.45,-72.9
T_FOYE-1,7,DF,-76.45,-152.9
T_FOYED-1,7,DF,-0.322,-0.644
T_GLNDO-1,7,DF,-0.021,-0.042
T_GRAI-6,7,DF,-0.35000000000000003,-0.7000000000000001
T_GYMRD-16,7,DF,-0.001,-0.002
T_GYMRD-E11,7,DF,-0.003,-0.006
T_GYMRD-W11,7,DF,-0.003,-0.006
T_HALSW-1,7,DF,-0.115,-0.23
T_HEYM2-D,7,DF,-26.664,-53.328
T_HMGTO-2,7,DF,-0.356,-0.712
T_HUMRD-1,7,DF,-26.019,-52.038
T_INDQ-1,7,DF,-1.205,-2.41
T_KEAD-1,7,DF,-2.02,-4.04
T_KEAD-2,7,DF,-0.406,-0.812
T_KEADGT-3,7,DF,-0.08,-0.16
T_KILLPG-1,7,DF,-0.429,-0.858
T_KILLPG-2,7,DF,-0.327,-0.654
T_LAGA-1,7,DF,-0.8,-1.6
T_LBAR-1,7,DF,-1.06,-2.12
T_LBAR-1G,7,DF,-0.04,-0.08
T_MEDP-1,7,DF,-1.754,-3.508
T_MRWD-1,7,DF,-2.3,-4.6
T_PEMB-11,7,DF,-1.0,-2.0
T_PEMB-21,7,DF,-0.8,-1.6
T_PEMB-31,7,DF,-0.65,-1.3
T_PEMB-41,7,DF,-0.3,-0.6
T_ROCK-1,7,DF,-1.2,-2.4
T_RYHPS-1,7,DF,-0.786,-1.572
T_SCCL-3,7,DF,-0.35000000000000003,-0.7000000000000001
T_SCCL-4,7,DF,-28.7,-57.4
T_SEAB-2,7,DF,-0.8220000000000001,-1.6440000000000001
T_SEEL-1,7,DF,-0.128,-0.256
T_SHBA-1,7,DF,-1.472,-2.944
T_SHBA-2,7,DF,-0.777,-1.554
T_SPLN-1,7,DF,-1.3,-2.6
T_STAY-1,7,DF,-0.4,-0.8
T_STAY-3,7,DF,-0.4,-0.8
T_STAY-4,7,DF,-0.4,-0.8
T_STRNW-1,7,DF,-0.149,-0.298
T_SUTB-1,7,DF,-0.2,-0.4
T_SVRP-10,7,DF,-0.35000000000000003,-0.7000000000000001
T_SVRP-20,7,DF,-0.2,-0.4
T_TORN-D,7,DF,-16.532,-33.064
T_TSREP-1,7,DF,-0.868,-1.736
T_WBURB-1,7,DF,-1.289,-2.578
T_BHLAW-1,8,DF,-0.509,-1.018
T_BPGRD-1,8,DF,-34.109,-68.218
T_CARR-1,8,DF,-0.5,-1.0
T_CARR-2,8,DF,-0.3,-0.6
T_CDCL-1,8,DF,-1.53,-3.06
T_CNQPS-1,8,DF,-2.268,-4.536
T_CNQPS-2,8,DF,-2.394,-4.788
T_CNQPS-3,8,DF,-2.016,-4.032
T_COSO-1,8,DF,-0.998,-1.996
T_CRGHD-1,8,DF,-0.004,-0.008
T_DAMC-1,8,DF,-0.645,-1.29
T_DIDCB5,8,DF,-1.35,-2.7
T_DIDCB6,8,DF,-1.05,-2.1
T_DINO-1,8,DF,-0.7000000000000001,-1.4000000000000001
T_DINO-2,8,DF,-133.7,-267.4
T_DINO-3,8,DF,-142.7,-285.4
T_DINO-5,8,DF,-135.75,-271.5
T_DINO-6,8,DF,-134.05,-268.1
T_EECL-1,8,DF,-0.36,-0.72
T_FFES-1,8,DF,-35.924,-71.848
T_FFES-2,8,DF,-35.863,-71.726
T_FFES-3,8,DF,-0.8,-1.6
T_FFES-4,8,DF,-36.23,-72.46
T_FOYE-1,8,DF,-76.1,-152.2
T_FOYED-1,8,DF,-0.325,-0.65
T_GLNDO-1,8,DF,-0.021,-0.042
T_GRAI-6,8,DF,-0.35000000000000003,-0.7000000000000001
T_GYMRD-16,8,DF,-0.001,-0.002
T_GYMRD-E11,8,DF,-0.003,-0.006
T_GYMRD-W11,8,DF,-0.002,-0.004
T_HALSW-1,8,DF,-0.115,-0.23
T_HEYM2-D,8,DF,-26.592,-53.184
T_HMGTO-2,8,DF,-0.362,-0.724
T_HUMRD-1,8,DF,-25.681,-51.362
T_INDQ-1,8,DF,-1.19,-2.38
T_KEAD-1,8,DF,-2.07,-4.14
T_KEAD-2,8,DF,-0.405,-0.81
T_KEADGT-3,8,DF,-0.08,-0.16
T_KILLPG-1,8,DF,-0.427,-0.854
T_KILLPG-2,8,DF,-0.324,-0.648
T_LAGA-1,8,DF,-0.7000000000000001,-1.4000000000000001
