bmUnit,settlementPeriod,settlementRunType,quantity,average_MW
T_LAGA-1,3,DF,-0.5,-1.0
T_LARKS-1,3,DF,-0.05,-0.1
T_LBAR-1G,3,DF,-0.02,-0.04
T_MKHLW-1,3,DF,-0.234,-0.468
T_MOWEO-1,3,DF,-0.002,-0.004
T_MRWD-1,3,DF,-0.3,-0.6
T_PNYCB-1,3,DF,-0.01,-0.02
T_RMPNO-1,3,DF,-0.812,-1.624
T_RMPNO-2,3,DF,-0.769,-1.538
T_ROCK-1,3,DF,-1.1,-2.2
T_SCCL-2,3,DF,-2.05,-4.1
T_SCCL-4,3,DF,-22.39,-44.78
T_SEAB-2,3,DF,-0.9500000000000001,-1.9000000000000001
T_SEEL-1,3,DF,-0.17,-0.34
T_SGRWO-3,3,DF,-0.714,-1.428
T_SGRWO-4,3,DF,-0.547,-1.094
T_SGRWO-5,3,DF,-0.892,-1.784
T_SGRWO-6,3,DF,-1.703,-3.406
T_SHBA-2,3,DF,-0.253,-0.506
T_STRNW-1,3,DF,-0.165,-0.33
T_SUTB-1,3,DF,-0.5,-1.0
T_SVRP-10,3,DF,-0.25,-0.5
T_SVRP-20,3,DF,-0.2,-0.4
T_TORN-2,3,DF,-1.092,-2.184
T_TORN-D,3,DF,-15.6,-31.2
T_TSREP-1,3,DF,-1.63,-3.26
T_WBURB-3,3,DF,-2.156,-4.312
T_WBURB-41,3,DF,-0.14400000000000002,-0.28800000000000003
T_WBURB-43,3,DF,-0.14400000000000002,-0.28800000000000003
T_ANSUW-1,4,DF,-0.001,-0.002
T_BHLAW-1,4,DF,-0.443,-0.886
T_BPGRD-1,4,DF,-26.56,-53.12
T_CNQPS-4,4,DF,-2.205,-4.41
T_COSO-1,4,DF,-1.015,-2.03
T_CREAW-1,4,DF,-0.12,-0.24
T_CRGHD-1,4,DF,-0.003,-0.006
T_CRGHW-1,4,DF,-0.133,-0.266
T_DIDCB6,4,DF,-1.3,-2.6
T_DINO-3,4,DF,-0.65,-1.3
T_DINO-5,4,DF,-0.75,-1.5
T_DOREW-1,4,DF,-0.221,-0.442
T_DOREW-2,4,DF,-0.271,-0.542
T_EDINW-1,4,DF,-0.027,-0.054
T_FASN-2,4,DF,-0.001,-0.002
T_FERGD-1,4,DF,-0.11900000000000001,-0.23800000000000002
T_FERGD-2,4,DF,-0.503,-1.006
T_FFES-1,4,DF,-36.356,-72.712
T_FFES-2,4,DF,-31.262,-62.524
T_FFES-3,4,DF,-0.02,-0.04
T_FFES-4,4,DF,-0.01,-0.02
T_FOYE-1,4,DF,-0.05,-0.1
T_FOYE-2,4,DF,-73.6,-147.2
T_FOYED-1,4,DF,-0.353,-0.706
T_GLNDO-1,4,DF,-0.021,-0.042
T_GNAPW-1,4,DF,-0.047,-0.094
T_GORDW-1,4,DF,-0.09,-0.18
T_GORDW-2,4,DF,-0.079,-0.158
T_GRAI-6,4,DF,-0.1,-0.2
T_GRAI-7,4,DF,-0.3,-0.6
T_GRIFW-1,4,DF,-0.064,-0.128
T_GYMRD-16,4,DF,-0.001,-0.002
T_GYMRD-E11,4,DF,-0.002,-0.004
T_GYMRD-W11,4,DF,-0.006,-0.012
T_HEYM2-D,4,DF,-14.54,-29.08
T_HEYM27,4,DF,-2.072,-4.144
T_HEYM28,4,DF,-7.848,-15.696
T_HRSTW-1,4,DF,-0.329,-0.658
T_HRTL-2,4,DF,-9.8,-19.6
T_HUMRD-1,4,DF,-24.49,-48.98
T_INDQ-1,4,DF,-1.185,-2.37
T_KEAD-1,4,DF,-1.52,-3.04
T_KEAD-2,4,DF,-0.396,-0.792
T_KEADGT-3,4,DF,-0.08,-0.16
T_KILLPG-1,4,DF,-0.37,-0.74
T_KILLPG-2,4,DF,-0.28600000000000003,-0.5720000000000001
T_LAGA-1,4,DF,-0.5,-1.0
T_LARKS-1,4,DF,-0.05,-0.1
T_LBAR-1G,4,DF,-0.01,-0.02
T_MKHLW-1,4,DF,-0.248,-0.496
T_MOWEO-1,4,DF,-0.002,-0.004
T_MRWD-1,4,DF,-0.3,-0.6
T_PNYCB-1,4,DF,-0.015,-0.03
T_RMPNO-1,4,DF,-0.801,-1.602
T_RMPNO-2,4,DF,-0.8160000000000001,-1.6320000000000001
T_ROCK-1,4,DF,-1.2,-2.4
T_SCCL-2,4,DF,-2.05,-4.1
T_SCCL-4,4,DF,-22.57,-45.14
T_SEAB-2,4,DF,-0.9540000000000001,-1.9080000000000001
T_SEEL-1,4,DF,-0.188,-0.376
T_SGRWO-3,4,DF,-0.715,-1.43
T_SGRWO-4,4,DF,-0.542,-1.084
T_SGRWO-5,4,DF,-0.888,-1.776
T_SGRWO-6,4,DF,-1.678,-3.356
T_SHBA-2,4,DF,-0.254,-0.508
T_STLGW-3,4,DF,-0.094,-0.188
T_SUTB-1,4,DF,-0.5,-1.0
T_SVRP-10,4,DF,-0.3,-0.6
T_SVRP-20,4,DF,-0.2,-0.4
T_TORN-2,4,DF,-1.088,-2.176
T_TORN-D,4,DF,-15.624,-31.248
T_TSREP-1,4,DF,-1.625,-3.25
T_WBURB-3,4,DF,-1.675,-3.35
T_WBURB-41,4,DF,-0.083,-0.166
T_WBURB-43,4,DF,-0.225,-0.45
T_BDCHW-1,5,DF,-0.077,-0.154
T_BEINW-1,5,DF,-0.23800000000000002,-0.47600000000000003
T_BHLAW-1,5,DF,-0.358,-0.716
T_BPGRD-1,5,DF,-26.51,-53.02
T_CNQPS-4,5,DF,-2.268,-4.536
T_COSO-1,5,DF,-0.924,-1.848
T_CRGHD-1,5,DF,-0.003,-0.006
T_CRGHW-1,5,DF,-0.133,-0.266
T_DAMC-1,5,DF,-3.02,-6.04
T_DIDCB6,5,DF,-1.3,-2.6
T_DINO-3,5,DF,-0.65,-1.3
T_DINO-5,5,DF,-0.7000000000000001,-1.4000000000000001
T_DOREW-1,5,DF,-0.093,-0.186
T_DOREW-2,5,DF,-0.154,-0.308
T_FASN-2,5,DF,-0.001,-0.002
T_FERGD-1,5,DF,-0.001,-0.002
T_FERGD-2,5,DF,-0.459,-0.918
T_FFES-1,5,DF,-36.097,-72.194
T_FFES-2,5,DF,-36.096,-72.192
T_FFES-3,5,DF,-0.01,-0.02
T_FFES-4,5,DF,-0.02,-0.04
T_FOYE-1,5,DF,-0.6,-1.2
T_FOYE-2,5,DF,-77.5,-155.0
T_FOYED-1,5,DF,-0.8170000000000001,-1.6340000000000001
T_GLNDO-1,5,DF,-0.021,-0.042
T_GNAPW-1,5,DF,-0.048,-0.096
T_GORDW-1,5,DF,-0.085,-0.17
T_GORDW-2,5,DF,-0.077,-0.154
T_GRAI-6,5,DF,-0.05,-0.1
T_GRAI-7,5,DF,-0.3,-0.6
T_GRIFW-1,5,DF,-0.292,-0.584
T_GYMRD-16,5,DF,-0.001,-0.002
T_GYMRD-E11,5,DF,-0.002,-0.004
T_GYMRD-W11,5,DF,-0.006,-0.012
T_HEYM2-D,5,DF,-14.572,-29.144
T_HEYM27,5,DF,-1.264,-2.528
T_HEYM28,5,DF,-7.84,-15.68
T_HRSTW-1,5,DF,-0.328,-0.656
T_HRTL-2,5,DF,-10.228,-20.456
T_HUMRD-1,5,DF,-24.62,-49.24
T_INDQ-1,5,DF,-1.19,-2.38
T_KEAD-1,5,DF,-1.57,-3.14
T_KEAD-2,5,DF,-0.394,-0.788
T_KEADGT-3,5,DF,-0.08,-0.16
T_KILLPG-1,5,DF,-0.372,-0.744
T_KILLPG-2,5,DF,-0.29,-0.58
T_LAGA-1,5,DF,-0.6,-1.2
T_LARKS-1,5,DF,-0.045,-0.09
T_LBAR-1G,5,DF,-0.01,-0.02
T_MKHLW-1,5,DF,-0.211,-0.422
T_MOWEO-1,5,DF,-0.002,-0.004
T_MRWD-1,5,DF,-0.3,-0.6
T_PNYCB-1,5,DF,-0.01,-0.02
T_RMPNO-1,5,DF,-0.799,-1.598
T_RMPNO-2,5,DF,-0.797,-1.594
T_ROCK-1,5,DF,-1.2,-2.4
T_SCCL-2,5,DF,-2.05,-4.1
T_SCCL-4,5,DF,-22.41,-44.82
T_SEAB-2,5,DF,-0.9500000000000001,-1.9000000000000001
T_SEEL-1,5,DF,-0.176,-0.352
T_SGRWO-3,5,DF,-0.707,-1.414
T_SGRWO-4,5,DF,-0.541,-1.082
T_SGRWO-5,5,DF,-0.888,-1.776
T_SGRWO-6,5,DF,-1.667,-3.334
T_SHBA-2,5,DF,-0.253,-0.506
T_STLGW-3,5,DF,-0.161,-0.322
T_SUTB-1,5,DF,-0.4,-0.8
T_SVRP-10,5,DF,-0.25,-0.5
T_SVRP-20,5,DF,-0.2,-0.4
T_TORN-2,5,DF,-1.092,-2.184
T_TORN-D,5,DF,-15.568,-31.136
T_TSREP-1,5,DF,-1.635,-3.27
T_WBURB-3,5,DF,-1.347,-2.694
T_WBURB-41,5,DF,-0.023,-0.046
T_WBURB-43,5,DF,-0.003,-0.006
T_BDCHW-1,6,DF,-0.04,-0.08
T_BEINW-1,6,DF,-0.209,-0.418
T_BHLAW-1,6,DF,-0.202,-0.404
T_BPGRD-1,6,DF,-26.741,-53.482
T_CNQPS-4,6,DF,-2.268,-4.536
T_COSO-1,6,DF,-1.01,-2.02
T_CRGHD-1,6,DF,-0.002,-0.004
T_CRGHW-1,6,DF,-0.133,-0.266
T_DAMC-1,6,DF,-2.01,-4.02
T_DIDCB6,6,DF,-1.55,-3.1
T_DINO-3,6,DF,-0.65,-1.3
T_DINO-5,6,DF,-0.7000000000000001,-1.4000000000000001
T_EDINW-1,6,DF,-0.014,-0.028
T_FASN-2,6,DF,-0.001,-0.002
T_FERGD-1,6,DF,-0.001,-0.002
T_FERGD-2,6,DF,-0.434,-0.868
T_FFES-1,6,DF,-36.147,-72.294
T_FFES-2,6,DF,-36.146,-72.292
T_FFES-3,6,DF,-0.02,-0.04
T_FFES-4,6,DF,-0.01,-0.02
T_FOYE-1,6,DF,-71.55,-143.1
T_FOYE-2,6,DF,-76.7,-153.4
T_FOYED-1,6,DF,-0.536,-1.072
T_GLNDO-1,6,DF,-0.021,-0.042
T_GNAPW-1,6,DF,-0.048,-0.096
T_GORDW-1,6,DF,-0.09,-0.18
T_GORDW-2,6,DF,-0.077,-0.154
T_GRAI-6,6,DF,-0.1,-0.2
T_GRAI-7,6,DF,-0.3,-0.6
T_GRIFW-1,6,DF,-0.47900000000000004,-0.9580000000000001
T_GRIFW-2,6,DF,-0.021,-0.042
T_GYMRD-16,6,DF,-0.001,-0.002
T_GYMRD-E11,6,DF,-0.002,-0.004
T_GYMRD-W11,6,DF,-0.006,-0.012
T_HEYM2-D,6,DF,-14.616,-29.232
T_HEYM27,6,DF,-2.176,-4.352
T_HEYM28,6,DF,-7.832,-15.664
T_HRSTW-1,6,DF,-0.322,-0.644
T_HRTL-2,6,DF,-10.48,-20.96
T_HUMRD-1,6,DF,-24.24,-48.48
T_INDQ-1,6,DF,-1.185,-2.37
T_KEAD-1,6,DF,-1.47,-2.94
T_KEAD-2,6,DF,-0.397,-0.794
T_KEADGT-3,6,DF,-0.08,-0.16
T_KILLPG-1,6,DF,-0.373,-0.746
T_KILLPG-2,6,DF,-0.291,-0.582
T_LAGA-1,6,DF,-0.5,-1.0
T_LARKS-1,6,DF,-0.05,-0.1
T_LBAR-1G,6,DF,-0.01,-0.02
T_MKHLW-1,6,DF,-0.178,-0.356
T_MOWEO-1,6,DF,-0.002,-0.004
T_MRWD-1,6,DF,-0.3,-0.6
T_PNYCB-1,6,DF,-0.01,-0.02
T_RMPNO-1,6,DF,-0.673,-1.346
T_RMPNO-2,6,DF,-0.687,-1.374
T_ROCK-1,6,DF,-1.1,-2.2
T_SCCL-2,6,DF,-2.05,-4.1
T_SCCL-4,6,DF,-22.47,-44.94
T_SEAB-2,6,DF,-0.924,-1.848
T_SEEL-1,6,DF,-0.17500000000000002,-0.35000000000000003
T_SGRWO-3,6,DF,-0.708,-1.416
T_SGRWO-4,6,DF,-0.542,-1.084
T_SGRWO-5,6,DF,-0.893,-1.786
T_SGRWO-6,6,DF,-1.6640000000000001,-3.3280000000000003
T_SHBA-2,6,DF,-0.253,-0.506
T_STLGW-2,6,DF,-0.043000000000000003,-0.08600000000000001
T_STLGW-3,6,DF,-0.188,-0.376
T_SUTB-1,6,DF,-0.5,-1.0
T_SVRP-10,6,DF,-0.3,-0.6
T_SVRP-20,6,DF,-0.2,-0.4
T_TORN-2,6,DF,-1.096,-2.192
T_TORN-D,6,DF,-15.608,-31.216
T_TSREP-1,6,DF,-1.6,-3.2
T_WBURB-3,6,DF,-1.383,-2.766
T_WBURB-41,6,DF,-0.025,-0.05
T_WBURB-43,6,DF,-0.11800000000000001,-0.23600000000000002
T_BDCHW-1,7,DF,-0.015,-0.03
T_BEINW-1,7,DF,-0.189,-0.378
T_BHLAW-1,7,DF,-0.301,-0.602
T_BPGRD-1,7,DF,-26.72,-53.44
T_CNQPS-4,7,DF,-2.268,-4.536
T_COSO-1,7,DF,-0.985,-1.97
T_CRGHD-1,7,DF,-0.003,-0.006
T_CRGHW-1,7,DF,-0.133,-0.266
T_DAMC-1,7,DF,-1.98,-3.96
T_DIDCB6,7,DF,-1.3,-2.6
T_DINO-3,7,DF,-0.7000000000000001,-1.4000000000000001
T_DINO-5,7,DF,-0.75,-1.5
T_EDINW-1,7,DF,-0.016,-0.032
T_FASN-2,7,DF,-0.001,-0.002
T_FERGD-1,7,DF,-0.002,-0.004
T_FERGD-2,7,DF,-0.429,-0.858
T_FFES-1,7,DF,-36.177,-72.354
T_FFES-2,7,DF,-36.176,-72.352
T_FFES-3,7,DF,-0.01,-0.02
T_FFES-4,7,DF,-0.02,-0.04
T_FOYE-1,7,DF,-75.5,-151.0
T_FOYE-2,7,DF,-76.75,-153.5
T_FOYED-1,7,DF,-0.524,-1.048
T_GLNDO-1,7,DF,-0.021,-0.042
T_GNAPW-1,7,DF,-0.049,-0.098
T_GORDW-1,7,DF,-0.107,-0.214
T_GORDW-2,7,DF,-0.077,-0.154
T_GRAI-6,7,DF,-0.1,-0.2
T_GRAI-7,7,DF,-0.3,-0.6
T_GRIFW-1,7,DF,-0.481,-0.962
T_GRIFW-2,7,DF,-0.092,-0.184
T_GYMRD-16,7,DF,-0.001,-0.002
T_GYMRD-E11,7,DF,-0.003,-0.006
T_GYMRD-W11,7,DF,-0.006,-0.012
T_HEYM2-D,7,DF,-14.58,-29.16
T_HEYM27,7,DF,-2.224,-4.448
T_HEYM28,7,DF,-7.836,-15.672
T_HRSTW-1,7,DF,-0.318,-0.636
T_HRTL-2,7,DF,-10.308,-20.616
T_HUMRD-1,7,DF,-24.85,-49.7
T_INDQ-1,7,DF,-1.19,-2.38
T_KEAD-1,7,DF,-1.57,-3.14
T_KEAD-2,7,DF,-0.394,-0.788
T_KEADGT-3,7,DF,-0.08,-0.16
T_KILLPG-1,7,DF,-0.374,-0.748
T_KILLPG-2,7,DF,-0.291,-0.582
T_LAGA-1,7,DF,-0.5,-1.0
T_LARKS-1,7,DF,-0.045,-0.09
T_LBAR-1G,7,DF,-0.02,-0.04
T_MKHLW-1,7,DF,-0.242,-0.484
T_MOWEO-1,7,DF,-0.002,-0.004
T_MRWD-1,7,DF,-0.4,-0.8
T_PNYCB-1,7,DF,-0.01,-0.02
T_RMPNO-1,7,DF,-0.51,-1.02
T_RMPNO-2,7,DF,-0.556,-1.112
T_ROCK-1,7,DF,-1.2,-2.4
T_SCCL-2,7,DF,-2.1,-4.2
T_SCCL-4,7,DF,-22.46,-44.92
T_SEAB-2,7,DF,-0.851,-1.702
T_SEEL-1,7,DF,-0.17500000000000002,-0.35000000000000003
T_SGRWO-3,7,DF,-0.711,-1.422
T_SGRWO-4,7,DF,-0.541,-1.082
T_SGRWO-5,7,DF,-0.885,-1.77
T_SGRWO-6,7,DF,-1.663,-3.326
T_SHBA-2,7,DF,-0.253,-0.506
T_STLGW-1,7,DF,-0.163,-0.326
T_STLGW-2,7,DF,-0.075,-0.15
T_STLGW-3,7,DF,-0.193,-0.386
T_SUTB-1,7,DF,-0.5,-1.0
T_SVRP-10,7,DF,-0.25,-0.5
T_SVRP-20,7,DF,-0.2,-0.4
T_TORN-2,7,DF,-1.084,-2.168
T_TORN-D,7,DF,-15.624,-31.248
T_TSREP-1,7,DF,-1.58,-3.16
T_WBURB-3,7,DF,-1.358,-2.716
T_WBURB-41,7,DF,-0.07100000000000001,-0.14200000000000002
T_WBURB-43,7,DF,-0.192,-0.384
T_BEINW-1,8,DF,-0.20800000000000002,-0.41600000000000004
T_BHLAW-1,8,DF,-0.28500000000000003,-0.5700000000000001
T_BPGRD-1,8,DF,-26.476,-52.952
T_CNQPS-4,8,DF,-2.205,-4.41
T_COSO-1,8,DF,-0.9430000000000001,-1.8860000000000001
T_CREAW-1,8,DF,-0.099,-0.198
T_CRGHD-1,8,DF,-0.003,-0.006
T_CRGHW-1,8,DF,-0.14400000000000002,-0.28800000000000003
T_DAMC-1,8,DF,-1.96,-3.92
T_DIDCB6,8,DF,-1.35,-2.7
T_DINO-3,8,DF,-0.65,-1.3
T_DINO-5,8,DF,-0.7000000000000001,-1.4000000000000001
T_EDINW-1,8,DF,-0.013000000000000001,-0.026000000000000002
T_FASN-2,8,DF,-0.001,-0.002
T_FERGD-1,8,DF,-0.001,-0.002
T_FERGD-2,8,DF,-0.427,-0.854
T_FFES-1,8,DF,-35.847,-71.694
T_FFES-2,8,DF,-35.846,-71.692
T_FFES-3,8,DF,-0.02,-0.04
T_FFES-4,8,DF,-0.01,-0.02
T_FOYE-1,8,DF,-1.05,-2.1
T_FOYE-2,8,DF,-76.9,-153.8
T_FOYED-1,8,DF,-0.532,-1.064
T_GLNDO-1,8,DF,-0.021,-0.042
T_GNAPW-1,8,DF,-0.048,-0.096
T_GORDW-1,8,DF,-0.067,-0.134
T_GORDW-2,8,DF,-0.078,-0.156
T_GRAI-6,8,DF,-0.1,-0.2
T_GRAI-7,8,DF,-0.3,-0.6
T_GRIFW-1,8,DF,-0.543,-1.086
T_GRIFW-2,8,DF,-0.281,-0.562
T_GYMRD-16,8,DF,-0.001,-0.002
T_GYMRD-E11,8,DF,-0.002,-0.004
T_GYMRD-W11,8,DF,-0.005,-0.01
T_HEYM2-D,8,DF,-14.512,-29.024
T_HEYM27,8,DF,-2.184,-4.368
