bmUnit,settlementPeriod,settlementRunType,quantity,average_MW
T_SCCL-2,1,DF,-2.65,-5.3
T_SCCL-4,1,DF,-21.61,-43.22
T_SEAB-1,1,DF,-1.7349999999999999,-3.4699999999999998
T_SEEL-1,1,DF,-0.168,-0.336
T_SGRWO-3,1,DF,-0.714,-1.428
T_SGRWO-4,1,DF,-0.656,-1.312
T_SGRWO-5,1,DF,-0.776,-1.552
T_SGRWO-6,1,DF,-1.545,-3.09
T_SHBA-2,1,DF,-0.231,-0.462
T_SUTB-1,1,DF,-0.4,-0.8
T_SVRP-10,1,DF,-0.3,-0.6
T_SVRP-20,1,DF,-0.2,-0.4
T_TKNWW-1,1,DF,-0.002,-0.004
T_TORN-D,1,DF,-27.512,-55.024
T_TSREP-1,1,DF,-0.786,-1.572
T_WBURB-1,1,DF,-1.428,-2.856
T_WBURB-3,1,DF,-0.658,-1.316
T_WBURB-41,1,DF,-0.022,-0.044
T_BPGRD-1,2,DF,-21.555,-43.11
T_CARR-1,2,DF,-0.1,-0.2
T_CNQPS-1,2,DF,-2.331,-4.662
T_CNQPS-4,2,DF,-2.457,-4.914
T_COSO-1,2,DF,-1.038,-2.076
T_CRGHD-1,2,DF,-0.002,-0.004
T_DAMC-1,2,DF,-1.92,-3.84
T_DIDCB6,2,DF,-0.15,-0.3
T_DINO-3,2,DF,-0.65,-1.3
T_DINO-5,2,DF,-0.75,-1.5
T_FASN-1,2,DF,-0.003,-0.006
T_FASN-2,2,DF,-0.001,-0.002
T_FERGD-1,2,DF,-0.354,-0.708
T_FERGD-2,2,DF,-0.524,-1.048
T_FFES-1,2,DF,-35.836,-71.672
T_FFES-2,2,DF,-0.162,-0.324
T_FFES-3,2,DF,-0.01,-0.02
T_FFES-4,2,DF,-36.72,-73.44
T_FOYE-1,2,DF,-0.9500000000000001,-1.9000000000000001
T_FOYE-2,2,DF,-0.9500000000000001,-1.9000000000000001
T_FOYED-1,2,DF,-0.443,-0.886
T_GLNDO-1,2,DF,-0.021,-0.042
T_GNAPW-1,2,DF,-0.048,-0.096
T_GRAI-7,2,DF,-0.3,-0.6
T_GYMRD-16,2,DF,-0.001,-0.002
T_GYMRD-E11,2,DF,-0.003,-0.006
T_GYMRD-W11,2,DF,-0.005,-0.01
T_HEYM2-D,2,DF,-13.272,-26.544
T_HEYM28,2,DF,-2.6,-5.2
T_HRSTW-1,2,DF,-0.395,-0.79
T_HUMRD-1,2,DF,-24.07,-48.14
T_INDQ-1,2,DF,-1.06,-2.12
T_KEAD-1,2,DF,-0.5700000000000001,-1.1400000000000001
T_KEADGT-3,2,DF,-0.08,-0.16
T_KILLPG-1,2,DF,-0.365,-0.73
T_KILLPG-2,2,DF,-0.257,-0.514
T_LAGA-1,2,DF,-0.5,-1.0
T_LARKS-1,2,DF,-0.05,-0.1
T_LBAR-1G,2,DF,-0.01,-0.02
T_MEDP-1,2,DF,-2.1,-4.2
T_MKHLW-1,2,DF,-0.042,-0.084
T_MOWEO-1,2,DF,-0.002,-0.004
T_MRWD-1,2,DF,-0.3,-0.6
T_PNYCB-1,2,DF,-0.01,-0.02
T_ROCK-1,2,DF,-0.4,-0.8
T_SCCL-2,2,DF,-2.7,-5.4
T_SCCL-4,2,DF,-21.58,-43.16
T_SEAB-1,2,DF,-1.709,-3.418
T_SEEL-1,2,DF,-0.17300000000000001,-0.34600000000000003
T_SGRWO-3,2,DF,-0.716,-1.432
T_SGRWO-4,2,DF,-0.658,-1.316
T_SGRWO-5,2,DF,-0.788,-1.576
T_SGRWO-6,2,DF,-1.545,-3.09
T_SHBA-2,2,DF,-0.234,-0.468
T_SUTB-1,2,DF,-0.4,-0.8
T_SVRP-10,2,DF,-0.25,-0.5
T_SVRP-20,2,DF,-0.2,-0.4
T_TKNWW-1,2,DF,-0.002,-0.004
T_TORN-D,2,DF,-27.476,-54.952
T_TSREP-1,2,DF,-0.791,-1.582
T_WBURB-1,2,DF,-1.464,-2.928
T_WBURB-3,2,DF,-0.6950000000000001,-1.3900000000000001
T_WBURB-41,2,DF,-0.036000000000000004,-0.07200000000000001
T_WBURB-43,2,DF,-0.105,-0.21
T_BPGRD-1,3,DF,-21.912,-43.824
T_CNQPS-1,3,DF,-2.331,-4.662
T_CNQPS-4,3,DF,-2.457,-4.914
T_COSO-1,3,DF,-1.105,-2.21
T_CRGHD-1,3,DF,-0.002,-0.004
T_DAMC-1,3,DF,-1.9100000000000001,-3.8200000000000003
T_DIDCB6,3,DF,-0.15,-0.3
T_DINO-3,3,DF,-0.65,-1.3
T_DINO-5,3,DF,-0.7000000000000001,-1.4000000000000001
T_FASN-1,3,DF,-0.003,-0.006
T_FASN-2,3,DF,-0.001,-0.002
T_FERGD-1,3,DF,-0.066,-0.132
T_FERGD-2,3,DF,-0.439,-0.878
T_FFES-1,3,DF,-36.507,-73.014
T_FFES-2,3,DF,-36.005,-72.01
T_FFES-3,3,DF,-0.02,-0.04
T_FFES-4,3,DF,-36.86,-73.72
T_FOYE-1,3,DF,-0.9500000000000001,-1.9000000000000001
T_FOYE-2,3,DF,-0.9500000000000001,-1.9000000000000001
T_FOYED-1,3,DF,-0.452,-0.904
T_GLNDO-1,3,DF,-0.021,-0.042
T_GNAPW-1,3,DF,-0.057,-0.114
T_GRAI-7,3,DF,-0.25,-0.5
T_GYMRD-16,3,DF,-0.001,-0.002
T_GYMRD-E10,3,DF,-0.001,-0.002
T_GYMRD-E11,3,DF,-0.003,-0.006
T_GYMRD-W11,3,DF,-0.004,-0.008
T_HEYM2-D,3,DF,-13.34,-26.68
T_HEYM28,3,DF,-2.592,-5.184
T_HRSTW-1,3,DF,-0.373,-0.746
T_HUMRD-1,3,DF,-24.0,-48.0
T_INDQ-1,3,DF,-1.075,-2.15
T_KEAD-1,3,DF,-0.62,-1.24
T_KEADGT-3,3,DF,-0.08,-0.16
T_KILLPG-1,3,DF,-0.364,-0.728
T_KILLPG-2,3,DF,-0.256,-0.512
T_LAGA-1,3,DF,-0.6,-1.2
T_LARKS-1,3,DF,-0.05,-0.1
T_LBAR-1G,3,DF,-0.02,-0.04
T_MEDP-1,3,DF,-2.104,-4.208
T_MKHLW-1,3,DF,-0.145,-0.29
T_MOWEO-1,3,DF,-0.002,-0.004
T_MRWD-1,3,DF,-0.3,-0.6
T_PNYCB-1,3,DF,-0.01,-0.02
T_ROCK-1,3,DF,-0.4,-0.8
T_SCCL-2,3,DF,-2.7,-5.4
T_SCCL-4,3,DF,-21.65,-43.3
T_SEAB-1,3,DF,-1.591,-3.182
T_SEEL-1,3,DF,-0.181,-0.362
T_SGRWO-3,3,DF,-0.708,-1.416
T_SGRWO-4,3,DF,-0.658,-1.316
T_SGRWO-5,3,DF,-0.785,-1.57
T_SGRWO-6,3,DF,-1.5470000000000002,-3.0940000000000003
T_SHBA-2,3,DF,-0.233,-0.466
T_SUTB-1,3,DF,-0.4,-0.8
T_SVRP-10,3,DF,-0.3,-0.6
T_SVRP-20,3,DF,-0.15,-0.3
T_TKNWW-1,3,DF,-0.002,-0.004
T_TORN-D,3,DF,-27.656,-55.312
T_TSREP-1,3,DF,-0.8,-1.6
T_WBURB-1,3,DF,-1.043,-2.086
T_WBURB-3,3,DF,-0.704,-1.408
T_WBURB-41,3,DF,-0.007,-0.014
T_WBURB-43,3,DF,-0.147,-0.294
T_BPGRD-1,4,DF,-21.807,-43.614
T_CARR-1,4,DF,-0.1,-0.2
T_CNQPS-1,4,DF,-2.331,-4.662
T_CNQPS-4,4,DF,-2.394,-4.788
T_COSO-1,4,DF,-1.008,-2.016
T_CRGHD-1,4,DF,-0.002,-0.004
T_DAMC-1,4,DF,-1.915,-3.83
T_DIDCB6,4,DF,-0.15,-0.3
T_DINO-3,4,DF,-0.65,-1.3
T_DINO-5,4,DF,-0.7000000000000001,-1.4000000000000001
T_FASN-1,4,DF,-0.003,-0.006
T_FASN-2,4,DF,-0.001,-0.002
T_FERGD-1,4,DF,-0.139,-0.278
T_FERGD-2,4,DF,-0.459,-0.918
T_FFES-1,4,DF,-36.377,-72.754
T_FFES-2,4,DF,-36.365,-72.73
T_FFES-3,4,DF,-0.01,-0.02
T_FFES-4,4,DF,-36.72,-73.44
T_FOYE-1,4,DF,-0.9500000000000001,-1.9000000000000001
T_FOYE-2,4,DF,-0.9,-1.8
T_FOYED-1,4,DF,-0.456,-0.912
T_GLNDO-1,4,DF,-0.021,-0.042
T_GRAI-7,4,DF,-0.3,-0.6
T_GYMRD-16,4,DF,-0.001,-0.002
T_GYMRD-E11,4,DF,-0.002,-0.004
T_GYMRD-W11,4,DF,-0.004,-0.008
T_HEYM2-D,4,DF,-13.332,-26.664
T_HEYM28,4,DF,-2.624,-5.248
T_HRSTW-1,4,DF,-0.34800000000000003,-0.6960000000000001
T_HUMRD-1,4,DF,-23.94,-47.88
T_INDQ-1,4,DF,-1.085,-2.17
T_KEAD-1,4,DF,-0.67,-1.34
T_KEADGT-3,4,DF,-0.08,-0.16
T_KILLPG-1,4,DF,-0.364,-0.728
T_KILLPG-2,4,DF,-0.255,-0.51
T_LAGA-1,4,DF,-0.6,-1.2
T_LARKS-1,4,DF,-0.05,-0.1
T_LBAR-1G,4,DF,-0.01,-0.02
T_MEDP-1,4,DF,-2.103,-4.206
T_MKHLW-1,4,DF,-0.08600000000000001,-0.17200000000000001
T_MOWEO-1,4,DF,-0.002,-0.004
T_MRWD-1,4,DF,-0.3,-0.6
T_PNYCB-1,4,DF,-0.01,-0.02
T_ROCK-1,4,DF,-0.4,-0.8
T_SCCL-2,4,DF,-2.7,-5.4
T_SCCL-4,4,DF,-21.6,-43.2
T_SEAB-1,4,DF,-1.475,-2.95
T_SEEL-1,4,DF,-0.17,-0.34
T_SGRWO-3,4,DF,-0.713,-1.426
T_SGRWO-4,4,DF,-0.658,-1.316
T_SGRWO-5,4,DF,-0.782,-1.564
T_SGRWO-6,4,DF,-1.548,-3.096
T_SHBA-2,4,DF,-0.232,-0.464
T_SUTB-1,4,DF,-0.4,-0.8
T_SVRP-10,4,DF,-0.25,-0.5
T_SVRP-20,4,DF,-0.2,-0.4
T_TKNWW-1,4,DF,-0.002,-0.004
T_TORN-D,4,DF,-27.612,-55.224
T_TSREP-1,4,DF,-0.806,-1.612
T_WBURB-1,4,DF,-0.964,-1.928
T_WBURB-3,4,DF,-0.646,-1.292
T_WBURB-41,4,DF,-0.136,-0.272
T_WBURB-43,4,DF,-0.304,-0.608
T_BPGRD-1,5,DF,-21.973,-43.946
T_CARR-1,5,DF,-0.1,-0.2
T_CNQPS-1,5,DF,-2.331,-4.662
T_CNQPS-4,5,DF,-2.7720000000000002,-5.5440000000000005
T_COSO-1,5,DF,-1.126,-2.252
T_CRGHD-1,5,DF,-0.002,-0.004
T_DAMC-1,5,DF,-1.925,-3.85
T_DIDCB6,5,DF,-0.15,-0.3
T_DINO-3,5,DF,-0.65,-1.3
T_DINO-5,5,DF,-0.75,-1.5
T_FASN-1,5,DF,-0.003,-0.006
T_FASN-2,5,DF,-0.001,-0.002
T_FERGD-2,5,DF,-0.439,-0.878
T_FFES-1,5,DF,-36.616,-73.232
T_FFES-2,5,DF,-36.595,-73.19
T_FFES-3,5,DF,-0.02,-0.04
T_FFES-4,5,DF,-36.96,-73.92
T_FOYE-1,5,DF,-0.9500000000000001,-1.9000000000000001
T_FOYE-2,5,DF,-1.0,-2.0
T_FOYED-1,5,DF,-0.448,-0.896
T_GLNDO-1,5,DF,-0.021,-0.042
T_GRAI-7,5,DF,-0.25,-0.5
T_GYMRD-16,5,DF,-0.001,-0.002
T_GYMRD-E10,5,DF,-0.001,-0.002
T_GYMRD-E11,5,DF,-0.002,-0.004
T_GYMRD-W11,5,DF,-0.004,-0.008
T_HEYM2-D,5,DF,-13.424,-26.848
T_HEYM28,5,DF,-2.596,-5.192
T_HRSTW-1,5,DF,-0.337,-0.674
T_HUMRD-1,5,DF,-24.17,-48.34
T_INDQ-1,5,DF,-1.095,-2.19
T_KEAD-1,5,DF,-0.5700000000000001,-1.1400000000000001
T_KEADGT-3,5,DF,-0.08,-0.16
T_KILLPG-1,5,DF,-0.364,-0.728
T_KILLPG-2,5,DF,-0.256,-0.512
T_LAGA-1,5,DF,-0.5,-1.0
T_LARKS-1,5,DF,-0.05,-0.1
T_LBAR-1G,5,DF,-0.01,-0.02
T_MEDP-1,5,DF,-2.112,-4.224
T_MKHLW-1,5,DF,-0.001,-0.002
T_MOWEO-1,5,DF,-0.002,-0.004
T_MRWD-1,5,DF,-0.3,-0.6
T_PNYCB-1,5,DF,-0.015,-0.03
T_ROCK-1,5,DF,-0.5,-1.0
T_SCCL-2,5,DF,-2.7,-5.4
T_SCCL-4,5,DF,-21.68,-43.36
T_SEAB-1,5,DF,-1.4849999999999999,-2.9699999999999998
T_SEEL-1,5,DF,-0.168,-0.336
T_SGRWO-3,5,DF,-0.713,-1.426
T_SGRWO-4,5,DF,-0.661,-1.322
T_SGRWO-5,5,DF,-0.792,-1.584
T_SGRWO-6,5,DF,-1.5470000000000002,-3.0940000000000003
T_SHBA-2,5,DF,-0.233,-0.466
T_SUTB-1,5,DF,-0.4,-0.8
T_SVRP-10,5,DF,-0.3,-0.6
T_SVRP-20,5,DF,-0.2,-0.4
T_TKNWW-1,5,DF,-0.002,-0.004
T_TORN-D,5,DF,-27.776,-55.552
T_TSREP-1,5,DF,-0.796,-1.592
T_WBURB-1,5,DF,-0.984,-1.968
T_WBURB-3,5,DF,-0.707,-1.414
T_WBURB-41,5,DF,-0.41600000000000004,-0.8320000000000001
T_WBURB-43,5,DF,-0.493,-0.986
T_ACHRW-1,6,DF,-0.023,-0.046
T_BPGRD-1,6,DF,-21.697,-43.394
T_CARR-1,6,DF,-0.1,-0.2
T_CNQPS-1,6,DF,-2.394,-4.788
T_CNQPS-4,6,DF,-2.394,-4.788
T_COSO-1,6,DF,-1.072,-2.144
T_CRGHD-1,6,DF,-0.002,-0.004
T_DAMC-1,6,DF,-1.925,-3.85
T_DIDCB6,6,DF,-0.15,-0.3
T_DINO-3,6,DF,-0.65,-1.3
T_DINO-5,6,DF,-0.7000000000000001,-1.4000000000000001
T_FASN-1,6,DF,-0.003,-0.006
T_FASN-2,6,DF,-0.001,-0.002
T_FERGD-1,6,DF,-0.001,-0.002
T_FERGD-2,6,DF,-0.443,-0.886
T_FFES-1,6,DF,-36.336,-72.672
T_FFES-2,6,DF,-36.315,-72.63
T_FFES-3,6,DF,-0.01,-0.02
T_FFES-4,6,DF,-36.67,-73.34
T_FOYE-1,6,DF,-0.9500000000000001,-1.9000000000000001
T_FOYE-2,6,DF,-0.9500000000000001,-1.9000000000000001
T_FOYED-1,6,DF,-0.448,-0.896
T_GLNDO-1,6,DF,-0.021,-0.042
T_GRAI-7,6,DF,-0.3,-0.6
T_GYMRD-16,6,DF,-0.001,-0.002
T_GYMRD-E11,6,DF,-0.002,-0.004
T_GYMRD-W11,6,DF,-0.004,-0.008
T_HEYM2-D,6,DF,-13.348,-26.696
T_HEYM28,6,DF,-3.38,-6.76
T_HRSTW-1,6,DF,-0.328,-0.656
T_HUMRD-1,6,DF,-24.06,-48.12
T_INDQ-1,6,DF,-1.145,-2.29
T_KEAD-1,6,DF,-0.67,-1.34
T_KEADGT-3,6,DF,-0.08,-0.16
T_KILLPG-1,6,DF,-0.366,-0.732
T_KILLPG-2,6,DF,-0.257,-0.514
T_LAGA-1,6,DF,-0.6,-1.2
T_LARKS-1,6,DF,-0.055,-0.11
T_LBAR-1G,6,DF,-0.01,-0.02
T_MEDP-1,6,DF,-2.103,-4.206
T_MOWEO-1,6,DF,-0.002,-0.004
T_MRWD-1,6,DF,-0.3,-0.6
T_PNYCB-1,6,DF,-0.01,-0.02
T_ROCK-1,6,DF,-0.4,-0.8
T_SCCL-2,6,DF,-2.75,-5.5
T_SCCL-4,6,DF,-21.71,-43.42
T_SEAB-1,6,DF,-1.4809999999999999,-2.9619999999999997
T_SEEL-1,6,DF,-0.168,-0.336
T_SGRWO-3,6,DF,-0.711,-1.422
T_SGRWO-4,6,DF,-0.656,-1.312
T_SGRWO-5,6,DF,-0.786,-1.572
T_SGRWO-6,6,DF,-1.552,-3.104
T_SHBA-2,6,DF,-0.232,-0.464
T_SUTB-1,6,DF,-0.3,-0.6
T_SVRP-10,6,DF,-0.25,-0.5
T_SVRP-20,6,DF,-0.2,-0.4
T_TKNWW-1,6,DF,-0.002,-0.004
T_TORN-D,6,DF,-27.652,-55.304
T_TSREP-1,6,DF,-0.8,-1.6
T_WBURB-1,6,DF,-1.385,-2.77
T_WBURB-3,6,DF,-0.665,-1.33
T_WBURB-41,6,DF,-0.315,-0.63
T_WBURB-43,6,DF,-0.336,-0.672
T_ACHRW-1,7,DF,-0.083,-0.166
T_BPGRD-1,7,DF,-21.473,-42.946
T_CARR-1,7,DF,-0.1,-0.2
T_CNQPS-1,7,DF,-2.646,-5.292
T_CNQPS-3,7,DF,-3.024,-6.048
T_CNQPS-4,7,DF,-2.394,-4.788
T_COSO-1,7,DF,-1.12,-2.24
T_COUWW-1,7,DF,-0.035,-0.07
T_CRGHD-1,7,DF,-0.002,-0.004
T_DAMC-1,7,DF,-1.925,-3.85
T_DIDCB6,7,DF,-0.15,-0.3
T_DINO-3,7,DF,-0.7000000000000001,-1.4000000000000001
T_DINO-5,7,DF,-0.7000000000000001,-1.4000000000000001
T_EWHLW-1,7,DF,-0.13,-0.26
T_FASN-1,7,DF,-0.003,-0.006
T_FASN-2,7,DF,-0.001,-0.002
T_FERGD-1,7,DF,-0.001,-0.002
T_FERGD-2,7,DF,-0.47300000000000003,-0.9460000000000001
T_FFES-1,7,DF,-36.216,-72.432
T_FFES-2,7,DF,-36.215,-72.43
T_FFES-3,7,DF,-0.02,-0.04
T_FFES-4,7,DF,-36.55,-73.1
T_FOYE-1,7,DF,-0.9500000000000001,-1.9000000000000001
T_FOYE-2,7,DF,-0.9500000000000001,-1.9000000000000001
T_FOYED-1,7,DF,-0.458,-0.916
T_GLNDO-1,7,DF,-0.021,-0.042
T_GRAI-7,7,DF,-0.25,-0.5
T_GYMRD-16,7,DF,-0.001,-0.002
T_GYMRD-E11,7,DF,-0.002,-0.004
T_GYMRD-W11,7,DF,-0.004,-0.008
T_HEYM2-D,7,DF,-13.364,-26.728
T_HEYM28,7,DF,-3.892,-7.784
T_HRSTW-1,7,DF,-0.328,-0.656
T_HUMRD-1,7,DF,-23.98,-47.96
T_INDQ-1,7,DF,-1.1400000000000001,-2.2800000000000002
T_KEAD-1,7,DF,-0.62,-1.24
T_KEADGT-3,7,DF,-0.08,-0.16
T_KILLPG-1,7,DF,-0.367,-0.734
T_KILLPG-2,7,DF,-0.257,-0.514
T_LAGA-1,7,DF,-0.6,-1.2
T_LARKS-1,7,DF,-0.05,-0.1
T_LBAR-1G,7,DF,-0.01,-0.02
T_MEDP-1,7,DF,-2.126,-4.252
T_MOWEO-1,7,DF,-0.002,-0.004
T_MRWD-1,7,DF,-0.3,-0.6
T_PNYCB-1,7,DF,-0.01,-0.02
T_ROCK-1,7,DF,-0.4,-0.8
T_SCCL-2,7,DF,-2.7,-5.4
T_SCCL-4,7,DF,-21.67,-43.34
T_SEAB-1,7,DF,-1.494,-2.988
T_SEEL-1,7,DF,-0.166,-0.332
T_SGRWO-3,7,DF,-0.717,-1.434
T_SGRWO-4,7,DF,-0.661,-1.322
T_SGRWO-5,7,DF,-0.799,-1.598
T_SGRWO-6,7,DF,-1.55,-3.1
T_SHBA-2,7,DF,-0.231,-0.462
T_SUTB-1,7,DF,-0.4,-0.8
T_SVRP-10,7,DF,-0.3,-0.6
T_SVRP-20,7,DF,-0.2,-0.4
T_TKNWW-1,7,DF,-0.002,-0.004
T_TORN-D,7,DF,-27.652,-55.304
T_TSREP-1,7,DF,-0.801,-1.602
T_WBURB-1,7,DF,-1.768,-3.536
T_WBURB-3,7,DF,-0.677,-1.354
T_WBURB-41,7,DF,-0.182,-0.364
T_WBURB-43,7,DF,-0.123,-0.246
T_BPGRD-1,8,DF,-21.49,-42.98
T_CARR-1,8,DF,-0.1,-0.2
T_CNQPS-1,8,DF,-2.52,-5.04
T_CNQPS-3,8,DF,-2.331,-4.662
T_CNQPS-4,8,DF,-2.394,-4.788
T_COSO-1,8,DF,-1.259,-2.518
T_COUWW-1,8,DF,-0.046,-0.092
T_CRGHD-1,8,DF,-0.002,-0.004
T_CRGHW-1,8,DF,-0.095,-0.19
T_DAMC-1,8,DF,-1.925,-3.85
T_DIDCB6,8,DF,-0.15,-0.3
T_DINO-3,8,DF,-0.65,-1.3
T_DINO-5,8,DF,-0.75,-1.5
T_FASN-1,8,DF,-0.003,-0.006
T_FASN-2,8,DF,-0.001,-0.002
T_FERGD-1,8,DF,-0.001,-0.002
T_FERGD-2,8,DF,-0.46,-0.92
T_FFES-1,8,DF,-36.157,-72.314
T_FFES-2,8,DF,-36.145,-72.29
T_FFES-3,8,DF,-0.01,-0.02
T_FFES-4,8,DF,-36.49,-72.98
T_FOYE-1,8,DF,-0.9500000000000001,-1.9000000000000001
T_FOYE-2,8,DF,-0.9,-1.8
T_FOYED-1,8,DF,-0.454,-0.908
T_GLNDO-1,8,DF,-0.021,-0.042
T_GRAI-7,8,DF,-0.3,-0.6
T_GYMRD-16,8,DF,-0.001,-0.002
T_GYMRD-E11,8,DF,-0.003,-0.006
T_GYMRD-W11,8,DF,-0.004,-0.008
T_HEYM2-D,8,DF,-13.368,-26.736
T_HEYM28,8,DF,-3.924,-7.848
T_HRSTW-1,8,DF,-0.328,-0.656
T_HUMRD-1,8,DF,-24.08,-48.16
T_INDQ-1,8,DF,-1.1400000000000001,-2.2800000000000002
T_KEAD-1,8,DF,-0.62,-1.24
T_KEADGT-3,8,DF,-0.08,-0.16
T_KILLPG-1,8,DF,-0.367,-0.734
T_KILLPG-2,8,DF,-0.259,-0.518
T_LAGA-1,8,DF,-0.5,-1.0
T_LARKS-1,8,DF,-0.05,-0.1
T_LBAR-1G,8,DF,-0.01,-0.02
T_MEDP-1,8,DF,-2.098,-4.196
T_MOWEO-1,8,DF,-0.002,-0.004
T_MRWD-1,8,DF,-0.3,-0.6
T_PNYCB-1,8,DF,-0.01,-0.02
T_ROCK-1,8,DF,-0.4,-0.8
T_SAKNW-1,8,DF,-0.40900000000000003,-0.8180000000000001
T_SCCL-2,8,DF,-2.7,-5.4
T_SCCL-4,8,DF,-21.79,-43.58
T_SEAB-1,8,DF,-1.4929999999999999,-2.9859999999999998
T_SEEL-1,8,DF,-0.18,-0.36
T_SGRWO-3,8,DF,-0.724,-1.448
T_SGRWO-4,8,DF,-0.668,-1.336
T_SGRWO-5,8,DF,-0.798,-1.596
T_SGRWO-6,8,DF,-1.55,-3.1
T_SHBA-2,8,DF,-0.231,-0.462
T_SUTB-1,8,DF,-0.4,-0.8
T_SVRP-10,8,DF,-0.25,-0.5
T_SVRP-20,8,DF,-0.2,-0.4
T_TKNWW-1,8,DF,-0.002,-0.004
T_TORN-D,8,DF,-27.632,-55.264
T_TSREP-1,8,DF,-0.806,-1.612
T_WBURB-1,8,DF,-1.7149999999999999,-3.4299999999999997
T_WBURB-3,8,DF,-1.037,-2.074
T_WBURB-43,8,DF,-0.113,-0.226
T_BPGRD-1,9,DF,-21.529,-43.058
T_CNQPS-1,9,DF,-2.268,-4.536
T_CNQPS-3,9,DF,-2.268,-4.536
T_CNQPS-4,9,DF,-2.394,-4.788
T_COSO-1,9,DF,-0.933,-1.866
T_COUWW-1,9,DF,-0.045,-0.09
T_CRGHD-1,9,DF,-0.002,-0.004
T_CRGHW-1,9,DF,-0.14200000000000002,-0.28400000000000003
T_DAMC-1,9,DF,-1.92,-3.84
T_DIDCB6,9,DF,-0.15,-0.3
T_DINO-3,9,DF,-0.65,-1.3
T_DINO-5,9,DF,-0.7000000000000001,-1.4000000000000001
T_FASN-1,9,DF,-0.003,-0.006
T_FASN-2,9,DF,-0.001,-0.002
T_FERGD-2,9,DF,-0.459,-0.918
T_FFES-1,9,DF,-36.129,-72.258
T_FFES-2,9,DF,-36.127,-72.254
T_FFES-3,9,DF,-0.02,-0.04
T_FFES-4,9,DF,-36.46,-72.92
T_FOYE-1,9,DF,-0.9500000000000001,-1.9000000000000001
T_FOYE-2,9,DF,-1.0,-2.0
T_FOYED-1,9,DF,-0.455,-0.91
T_FSDLW-1,9,DF,-0.029,-0.058
T_GLNDO-1,9,DF,-0.021,-0.042
T_GRAI-7,9,DF,-0.25,-0.5
T_GYMRD-16,9,DF,-0.001,-0.002
T_GYMRD-E10,9,DF,-0.001,-0.002
T_GYMRD-E11,9,DF,-0.002,-0.004
T_GYMRD-W11,9,DF,-0.004,-0.008
T_HEYM2-D,9,DF,-13.388,-26.776
T_HEYM28,9,DF,-3.936,-7.872
T_HUMRD-1,9,DF,-24.1,-48.2
T_INDQ-1,9,DF,-1.12,-2.24
T_KEAD-1,9,DF,-0.67,-1.34
T_KEADGT-3,9,DF,-0.08,-0.16
T_KILLPG-1,9,DF,-0.369,-0.738
T_KILLPG-2,9,DF,-0.261,-0.522
T_LAGA-1,9,DF,-0.6,-1.2
T_LARKS-1,9,DF,-0.05,-0.1
T_LBAR-1G,9,DF,-0.02,-0.04
T_MEDP-1,9,DF,-2.132,-4.264
T_MOWEO-1,9,DF,-0.002,-0.004
T_MRWD-1,9,DF,-0.3,-0.6
T_PNYCB-1,9,DF,-0.01,-0.02
T_ROCK-1,9,DF,-0.3,-0.6
T_SAKNW-1,9,DF,-0.406,-0.812
T_SCCL-2,9,DF,-2.7,-5.4
